idx,matchtype,partid,ppartid
1132,0,n501-1,n732
1133,0,n518-1,n753
1134,0,n537-1,n763
1135,0,n550-1,n778
1136,0,n560-1,n790
1137,0,n570-1,n797
1138,0,n591-1,n815
1139,0,n501-2,n913
1140,0,n518-2,n934
1141,0,n537-2,n945
1142,0,n550-2,n959
1143,0,n560-2,n971
1144,0,n570-2,n978
1145,0,n591-2,n996
1146,0,n774-1,n1130
1147,0,n777-1,n1137
1148,0,n804-1,n1157
1149,0,n807-1,n1164
1150,0,n823-1,n1172
1151,0,n836-1,n1183
1152,0,n846-1,n1195
1153,0,n870-1,n1206
1154,0,n178-1,n254
1155,0,n207-1,n281
1156,0,n235-1,n308
1157,0,n248-1,n317
1158,0,n262-1,n325
1159,0,n178-2,n356
1160,0,n207-2,n383
1161,0,n235-2,n410
1162,0,n248-2,n419
1163,0,n277-1,n427
1164,0,n383-1,n527
1165,0,n383-2,n629
1166,0,n406-1,n639
1167,0,n428-1,n659
1168,0,n528-1,n757
1169,0,n531-1,n766
1170,0,n406-2,n821
1171,0,n428-2,n841
1172,0,n528-2,n940
1173,0,n531-2,n947
1174,0,n776-1,n1135
1175,0,n806-1,n1162
1176,0,n834-1,n1189
1177,0,n847-1,n1198
1178,0,n368-1,n507
1179,0,n368-2,n610
1180,0,n561-1,n788
1181,0,n561-2,n969
1182,0,n209-1,n286
1183,0,n221-1,n293
1184,0,n233-1,n304
1185,0,n246-1,n311
1186,0,n209-2,n388
1187,0,n221-2,n395
1188,0,n233-2,n406
1189,0,n246-2,n413
1190,0,n530-1,n765
1191,0,n530-2,n946
1192,0,n808-1,n1167
1193,0,n820-1,n1174
1194,0,n832-1,n1185
1195,0,n845-1,n1192
1196,0,n222-1,n295
1197,0,n234-1,n306
1198,0,n222-2,n397
1199,0,n234-2,n408
1200,0,n296-1,n439
1201,0,n296-2,n541
1202,0,n489-1,n719
1203,0,n529-1,n761
1204,0,n489-2,n900
1205,0,n529-2,n942
1206,0,n821-1,n1176
1207,0,n833-1,n1187
1208,0,n358-1,n496
1209,0,n358-2,n598
1210,0,n551-1,n776
1211,0,n551-2,n957
1212,0,n220-1,n288
1213,0,n232-1,n299
1214,0,n220-2,n390
1215,0,n232-2,n401
1216,0,n309-1,n451
1217,0,n309-2,n553
1218,0,n502-1,n731
1219,0,n575-1,n806
1220,0,n577-1,n811
1221,0,n502-2,n912
1222,0,n575-2,n987
1223,0,n577-2,n992
1224,0,n819-1,n1169
1225,0,n831-1,n1180
1226,0,n223-1,n297
1227,0,n223-2,n399
1228,0,n369-1,n506
1229,0,n369-2,n608
1230,0,n562-1,n786
1231,0,n573-1,n802
1232,0,n562-2,n967
1233,0,n573-2,n983
1234,0,n822-1,n1178
1235,0,n564-1,n792
1236,0,n564-2,n972
1237,0,n571-1,n796
1238,0,n571-2,n977
1239,1,n25-1,undefined
1240,1,n110-1,undefined
1241,1,n124-1,undefined
1242,1,n25-2,undefined
1243,1,n181-1,undefined
1244,1,n210-1,undefined
1245,1,n259-1,undefined
1246,1,n274-1,undefined
1247,1,n267-1,undefined
1248,1,n175-2,undefined
1249,1,n204-2,undefined
1250,1,n259-2,undefined
1251,1,n621-1,undefined
1252,1,n779-1,undefined
1253,1,n809-1,undefined
1254,2,undefined,n21
1255,2,undefined,n141
1256,2,undefined,n244
1257,2,undefined,n245
1258,2,undefined,n271
1259,2,undefined,n272
1260,2,undefined,n346
1261,2,undefined,n347
1262,2,undefined,n372
1263,2,undefined,n373
1264,2,undefined,n495
1265,2,undefined,n505
1266,2,undefined,n597
1267,2,undefined,n607
1268,2,undefined,n699
1269,2,undefined,n710
1270,2,undefined,n775
1271,2,undefined,n784
1272,2,undefined,n891
1273,2,undefined,n956
1274,2,undefined,n965
1275,2,undefined,n1021
1276,2,undefined,n1125
1277,2,undefined,n1126
1278,2,undefined,n1151
1279,2,undefined,n1152
1280,2,undefined,n1213
1281,2,undefined,n1227
1282,2,undefined,n116
1283,0,n131-1,n116
1284,2,undefined,n241
1285,0,n164-1,n241
1286,2,undefined,n268
1287,0,n193-1,n268
1288,2,undefined,n343
1289,0,n164-2,n343
1290,2,undefined,n370
1291,0,n193-2,n370
1292,2,undefined,n1122
1293,0,n761-1,n1122
1294,2,undefined,n1149
1295,0,n791-1,n1149
