onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id
62.875,0.0625,62.875,0.0625,30180,30,76,1,n504-1
62.9375,0.0625,62.9375,0.0625,30210,30,77,1,n505-1
63.0,0.0,63.0,0.0,30240,0,70,1,n506-1
63.0,0.6875,63.0,0.6875,30240,330,82,1,n507-1
63.25,0.25,63.25,0.25,30360,120,55,5,n522-1
63.5,0.25,63.5,0.25,30480,120,58,5,n523-1
63.6875,0.0625,63.6875,0.0625,30570,30,79,1,n509-1
63.75,0.25,63.75,0.25,30600,120,64,5,n524-1
63.75,0.125,63.75,0.125,30600,60,79,1,n510-1
63.875,0.0625,63.875,0.0625,30660,30,78,1,n511-1
63.9375,0.0625,63.9375,0.0625,30690,30,79,1,n512-1
64.0,0.375,64.0,0.375,30720,180,84,1,n529-1
64.25,0.25,64.25,0.25,30840,120,57,5,n552-1
64.375,0.125,64.375,0.125,30900,60,81,1,n530-1
64.5,0.25,64.5,0.25,30960,120,60,5,n553-1
64.5,0.75,64.5,0.75,30960,360,77,1,n531-1
64.75,1.75,64.75,1.75,31080,840,65,5,n554-1
65.0,0.6666667,65.0,0.6666667,31200,320,57,6,n562-1
65.25,0.25,65.25,0.25,31320,120,75,1,n533-1
65.5,0.25,65.5,0.25,31440,120,74,1,n534-1
65.666664,0.33333334,65.666664,0.33333334,31520,160,63,6,n563-1
65.75,0.25,65.75,0.25,31560,120,73,1,n535-1
66.0,0.5,66.0,0.5,31680,240,58,6,n564-1
66.0,0.5,66.0,0.5,31680,240,62,5,n556-1
66.0,0.25,66.0,0.25,31680,120,74,1,n536-1
66.25,0.125,66.25,0.125,31800,60,76,1,n537-1
66.375,0.125,66.375,0.125,31860,60,78,1,n538-1
66.5,0.125,66.5,0.125,31920,60,79,1,n539-1
66.625,0.125,66.625,0.125,31980,60,81,1,n540-1
66.75,0.125,66.75,0.125,32040,60,82,1,n541-1
66.875,0.125,66.875,0.125,32100,60,85,1,n542-1
67.0,0.5,67.0,0.5,32160,240,58,6,n566-1
67.0,0.5,67.0,0.5,32160,240,62,6,n567-1
67.0,0.5,67.0,0.5,32160,240,67,6,n568-1
67.0,0.125,67.0,0.125,32160,60,86,1,n543-1
67.125,0.125,67.125,0.125,32220,60,84,1,n544-1
67.25,0.125,67.25,0.125,32280,60,82,1,n545-1
67.375,0.125,67.375,0.125,32340,60,81,1,n546-1
67.5,0.125,67.5,0.125,32400,60,79,1,n547-1
67.625,0.125,67.625,0.125,32460,60,77,1,n548-1
67.75,0.125,67.75,0.125,32520,60,76,1,n549-1
67.875,0.125,67.875,0.125,32580,60,74,1,n550-1
68.0,0.25,68.0,0.25,32640,120,48,5,n584-1
68.0,0.0,68.0,0.0,32640,0,65,5,n583-1
68.0,0.5,68.0,0.5,32640,240,72,1,n570-1
68.25,0.25,68.25,0.25,32760,120,57,5,n585-1
68.5,0.25,68.5,0.25,32880,120,53,5,n586-1
68.5,0.6666667,68.5,0.6666667,32880,320,84,1,n571-1
68.75,0.25,68.75,0.25,33000,120,57,5,n587-1
69.0,0.25,69.0,0.25,33120,120,48,5,n588-1
69.166664,0.16666667,69.166664,0.16666667,33200,80,81,1,n573-1
69.25,0.25,69.25,0.25,33240,120,57,5,n589-1
69.333336,0.16666667,69.333336,0.16666667,33280,80,77,1,n574-1
69.5,0.25,69.5,0.25,33360,120,53,5,n590-1
69.5,0.125,69.5,0.125,33360,60,72,1,n575-1
69.625,0.125,69.625,0.125,33420,60,69,1,n576-1
69.75,0.25,69.75,0.25,33480,120,57,5,n591-1
69.75,0.125,69.75,0.125,33480,60,77,1,n577-1
69.9375,0.0625,69.9375,0.0625,33570,30,65,1,n579-1
70.0,0.25,70.0,0.25,33600,120,48,5,n592-1
70.0,2.0,70.0,2.0,33600,960,67,1,n580-1
70.25,0.25,70.25,0.25,33720,120,58,5,n593-1
70.5,0.25,70.5,0.25,33840,120,52,5,n594-1
70.75,0.25,70.75,0.25,33960,120,58,5,n595-1
71.0,0.25,71.0,0.25,34080,120,48,5,n596-1
71.25,0.25,71.25,0.25,34200,120,58,5,n597-1
71.5,0.25,71.5,0.25,34320,120,52,5,n598-1
71.75,0.25,71.75,0.25,34440,120,58,5,n599-1
72.0,4.0,72.0,4.0,34560,1920,53,6,n631-1
72.0,0.25,72.0,0.25,34560,120,53,5,n619-1
72.0,0.0,72.0,0.0,34560,0,65,1,n581-1
72.0,0.5,72.0,0.5,34560,240,65,1,n602-1
72.0,0.0,72.0,0.0,34560,0,67,1,n582-1
72.25,0.25,72.25,0.25,34680,120,60,5,n620-1
72.5,0.25,72.5,0.25,34800,120,65,5,n621-1
72.625,0.125,72.625,0.125,34860,60,77,1,n604-1
72.75,0.25,72.75,0.25,34920,120,63,5,n622-1
72.75,0.25,72.75,0.25,34920,120,77,1,n605-1
73.0,0.5,73.0,0.5,35040,240,62,5,n623-1
73.0,0.25,73.0,0.25,35040,120,84,1,n606-1
73.25,0.25,73.25,0.25,35160,120,82,1,n607-1
73.5,0.5,73.5,0.5,35280,240,58,5,n624-1
73.5,0.25,73.5,0.25,35280,120,81,1,n608-1
73.75,0.25,73.75,0.25,35400,120,79,1,n609-1
74.0,0.25,74.0,0.25,35520,120,57,5,n625-1
74.0,0.25,74.0,0.25,35520,120,79,1,n610-1
74.25,0.25,74.25,0.25,35640,120,60,5,n626-1
74.25,0.25,74.25,0.25,35640,120,77,1,n611-1
74.5,0.25,74.5,0.25,35760,120,65,5,n627-1
74.625,0.125,74.625,0.125,35820,60,77,1,n613-1
74.75,0.25,74.75,0.25,35880,120,63,5,n628-1
74.75,0.25,74.75,0.25,35880,120,77,1,n614-1
75.0,0.5,75.0,0.5,36000,240,62,5,n629-1
75.0,0.25,75.0,0.25,36000,120,84,1,n615-1
75.25,0.25,75.25,0.25,36120,120,82,1,n616-1
75.5,0.5,75.5,0.5,36240,240,58,5,n630-1
75.5,0.25,75.5,0.25,36240,120,81,1,n617-1
75.75,0.25,75.75,0.25,36360,120,79,1,n618-1
76.0,3.0,76.0,3.0,36480,1440,53,6,n666-1
76.0,0.25,76.0,0.25,36480,120,53,5,n647-1
76.0,0.25,76.0,0.25,36480,120,57,5,n648-1
76.0,0.5,76.0,0.5,36480,240,77,1,n634-1
76.0,0.0,76.0,0.0,36480,0,79,1,n633-1
76.25,0.25,76.25,0.25,36600,120,55,5,n649-1
76.25,0.25,76.25,0.25,36600,120,58,5,n650-1
76.5,0.25,76.5,0.25,36720,120,57,5,n651-1
76.5,0.25,76.5,0.25,36720,120,60,5,n652-1
76.5,0.5,76.5,0.5,36720,240,77,1,n635-1
76.75,0.25,76.75,0.25,36840,120,58,5,n653-1
76.75,0.25,76.75,0.25,36840,120,62,5,n654-1
77.0,0.25,77.0,0.25,36960,120,60,5,n655-1
77.0,0.25,77.0,0.25,36960,120,63,5,n656-1
77.0,0.5,77.0,0.5,36960,240,77,1,n636-1
77.25,0.25,77.25,0.25,37080,120,59,5,n657-1
77.25,0.25,77.25,0.25,37080,120,62,5,n658-1
77.5,0.25,77.5,0.25,37200,120,60,5,n659-1
77.5,0.25,77.5,0.25,37200,120,63,5,n660-1
77.5,0.5,77.5,0.5,37200,240,77,1,n637-1
77.75,0.25,77.75,0.25,37320,120,59,5,n661-1
77.75,0.25,77.75,0.25,37320,120,62,5,n662-1
78.0,1.0,78.0,1.0,37440,480,60,5,n663-1
78.0,1.0,78.0,1.0,37440,480,63,5,n664-1
78.0,1.0,78.0,1.0,37440,480,77,1,n638-1
79.0,0.125,79.0,0.125,37920,60,76,1,n639-1
79.125,0.125,79.125,0.125,37980,60,77,1,n640-1
79.25,0.125,79.25,0.125,38040,60,79,1,n641-1
79.375,0.125,79.375,0.125,38100,60,77,1,n642-1
79.5,0.125,79.5,0.125,38160,60,77,1,n643-1
79.625,0.125,79.625,0.125,38220,60,75,1,n644-1
79.75,0.125,79.75,0.125,38280,60,74,1,n645-1
79.875,0.125,79.875,0.125,38340,60,72,1,n646-1
80.0,0.25,80.0,0.25,38400,120,58,5,n685-1
80.0,0.75,80.0,0.75,38400,360,70,1,n669-1
80.25,0.25,80.25,0.25,38520,120,65,5,n686-1
80.5,0.25,80.5,0.25,38640,120,62,5,n687-1
80.75,0.25,80.75,0.25,38760,120,65,5,n688-1
80.75,0.0,80.75,0.0,38760,0,69,1,n672-1
80.75,0.0,80.75,0.0,38760,0,70,1,n671-1
80.75,0.0,80.75,0.0,38760,0,70,1,n673-1
80.75,0.0,80.75,0.0,38760,0,72,1,n670-1
80.75,0.25,80.75,0.25,38760,120,72,1,n674-1
81.0,0.25,81.0,0.25,38880,120,58,5,n689-1
81.0,0.75,81.0,0.75,38880,360,74,1,n675-1
81.25,0.25,81.25,0.25,39000,120,65,5,n690-1
81.5,0.25,81.5,0.25,39120,120,62,5,n691-1
81.75,0.25,81.75,0.25,39240,120,65,5,n692-1
81.75,0.0,81.75,0.0,39240,0,72,1,n678-1
81.75,0.0,81.75,0.0,39240,0,74,1,n677-1
81.75,0.0,81.75,0.0,39240,0,74,1,n679-1
81.75,0.25,81.75,0.25,39240,120,75,1,n680-1
81.75,0.0,81.75,0.0,39240,0,75,1,n676-1
82.0,0.25,82.0,0.25,39360,120,57,5,n693-1
82.0,0.75,82.0,0.75,39360,360,76,1,n681-1
82.25,0.25,82.25,0.25,39480,120,65,5,n694-1
82.5,0.25,82.5,0.25,39600,120,60,5,n695-1
82.75,0.25,82.75,0.25,39720,120,65,5,n696-1
82.75,0.25,82.75,0.25,39720,120,77,1,n682-1
83.0,0.25,83.0,0.25,39840,120,57,5,n697-1
83.0,0.5,83.0,0.5,39840,240,72,1,n683-1
83.25,0.25,83.25,0.25,39960,120,65,5,n698-1
83.5,0.25,83.5,0.25,40080,120,60,5,n699-1
83.75,0.25,83.75,0.25,40200,120,65,5,n700-1
84.0,0.25,84.0,0.25,40320,120,55,5,n717-1
84.0,0.75,84.0,0.75,40320,360,75,1,n701-1
84.25,0.25,84.25,0.25,40440,120,63,5,n718-1
84.5,0.25,84.5,0.25,40560,120,58,5,n719-1
84.75,0.25,84.75,0.25,40680,120,63,5,n720-1
84.75,0.0,84.75,0.0,40680,0,74,1,n704-1
84.75,0.0,84.75,0.0,40680,0,75,1,n705-1
84.75,0.0,84.75,0.0,40680,0,75,1,n703-1
84.75,0.0,84.75,0.0,40680,0,77,1,n702-1
84.75,0.25,84.75,0.25,40680,120,77,1,n706-1
85.0,0.25,85.0,0.25,40800,120,51,5,n721-1
85.0,0.75,85.0,0.75,40800,360,79,1,n707-1
85.25,0.25,85.25,0.25,40920,120,58,5,n722-1
85.5,0.25,85.5,0.25,41040,120,55,5,n723-1
85.75,0.25,85.75,0.25,41160,120,58,5,n724-1
85.75,0.0,85.75,0.0,41160,0,77,1,n710-1
85.75,0.0,85.75,0.0,41160,0,79,1,n711-1
85.75,0.0,85.75,0.0,41160,0,79,1,n709-1
85.75,0.25,85.75,0.25,41160,120,81,1,n712-1
85.75,0.0,85.75,0.0,41160,0,81,1,n708-1
86.0,0.25,86.0,0.25,41280,120,50,5,n725-1
86.0,0.75,86.0,0.75,41280,360,81,1,n713-1
86.25,0.25,86.25,0.25,41400,120,58,5,n726-1
86.5,0.25,86.5,0.25,41520,120,53,5,n727-1
86.75,0.25,86.75,0.25,41640,120,58,5,n728-1
86.75,0.25,86.75,0.25,41640,120,82,1,n714-1
87.0,0.25,87.0,0.25,41760,120,50,5,n729-1
87.0,0.5,87.0,0.5,41760,240,77,1,n715-1
87.25,0.25,87.25,0.25,41880,120,58,5,n730-1
87.5,0.25,87.5,0.25,42000,120,53,5,n731-1
87.75,0.25,87.75,0.25,42120,120,58,5,n732-1
88.0,0.25,88.0,0.25,42240,120,51,5,n753-1
88.0,0.0,88.0,0.0,42240,0,78,1,n733-1
88.0,0.75,88.0,0.75,42240,360,79,1,n734-1
88.25,0.25,88.25,0.25,42360,120,55,5,n754-1
88.5,0.25,88.5,0.25,42480,120,51,5,n755-1
88.75,0.25,88.75,0.25,42600,120,59,5,n756-1
88.75,0.125,88.75,0.125,42600,60,80,1,n735-1
88.875,0.125,88.875,0.125,42660,60,79,1,n736-1
89.0,0.25,89.0,0.25,42720,120,51,5,n757-1
89.0,0.25,89.0,0.25,42720,120,77,1,n737-1
89.25,0.25,89.25,0.25,42840,120,60,5,n758-1
89.25,0.25,89.25,0.25,42840,120,75,1,n738-1
89.5,0.25,89.5,0.25,42960,120,51,5,n759-1
89.5,0.25,89.5,0.25,42960,120,74,1,n739-1
89.75,0.25,89.75,0.25,43080,120,63,5,n760-1
89.75,0.25,89.75,0.25,43080,120,72,1,n740-1
90.0,0.25,90.0,0.25,43200,120,50,5,n761-1
90.0,0.75,90.0,0.75,43200,360,77,1,n742-1
90.0,0.0,90.0,0.0,43200,0,79,1,n741-1
90.25,0.25,90.25,0.25,43320,120,53,5,n762-1
90.5,0.25,90.5,0.25,43440,120,50,5,n763-1
90.75,0.25,90.75,0.25,43560,120,57,5,n764-1
90.75,0.125,90.75,0.125,43560,60,79,1,n743-1
90.875,0.125,90.875,0.125,43620,60,77,1,n744-1
91.0,0.25,91.0,0.25,43680,120,50,5,n765-1
91.0,0.125,91.0,0.125,43680,60,77,1,n745-1
91.125,0.125,91.125,0.125,43740,60,75,1,n746-1
91.25,0.25,91.25,0.25,43800,120,58,5,n766-1
91.25,0.125,91.25,0.125,43800,60,75,1,n747-1
91.375,0.125,91.375,0.125,43860,60,74,1,n748-1
91.5,0.25,91.5,0.25,43920,120,50,5,n767-1
91.5,0.125,91.5,0.125,43920,60,74,1,n749-1
91.625,0.125,91.625,0.125,43980,60,72,1,n750-1
91.75,0.25,91.75,0.25,44040,120,62,5,n768-1
91.75,0.125,91.75,0.125,44040,60,72,1,n751-1
91.875,0.125,91.875,0.125,44100,60,70,1,n752-1
92.0,0.25,92.0,0.25,44160,120,57,5,n787-1
92.0,0.125,92.0,0.125,44160,60,77,1,n769-1
92.125,0.125,92.125,0.125,44220,60,76,1,n770-1
92.25,0.25,92.25,0.25,44280,120,65,5,n788-1
92.25,0.5,92.25,0.5,44280,240,75,1,n771-1
92.5,0.25,92.5,0.25,44400,120,60,5,n789-1
92.75,0.25,92.75,0.25,44520,120,65,5,n790-1
92.75,0.25,92.75,0.25,44520,120,72,1,n772-1
93.0,0.25,93.0,0.25,44640,120,58,5,n791-1
93.0,0.125,93.0,0.125,44640,60,75,1,n773-1
93.125,0.125,93.125,0.125,44700,60,73,1,n774-1
93.25,0.25,93.25,0.25,44760,120,65,5,n792-1
93.25,0.5,93.25,0.5,44760,240,74,1,n775-1
93.5,0.25,93.5,0.25,44880,120,62,5,n793-1
93.75,0.25,93.75,0.25,45000,120,65,5,n794-1
93.75,0.25,93.75,0.25,45000,120,70,1,n776-1
94.0,0.25,94.0,0.25,45120,120,53,5,n795-1
94.0,0.75,94.0,0.75,45120,360,74,1,n777-1
94.25,0.25,94.25,0.25,45240,120,62,5,n796-1
94.5,0.25,94.5,0.25,45360,120,58,5,n797-1
94.75,0.25,94.75,0.25,45480,120,62,5,n798-1
94.75,0.125,94.75,0.125,45480,60,75,1,n778-1
94.875,0.125,94.875,0.125,45540,60,74,1,n779-1
95.0,0.5,95.0,0.5,45600,240,53,5,n799-1
95.0,0.5,95.0,0.5,45600,240,57,5,n800-1
95.0,0.5,95.0,0.5,45600,240,60,5,n801-1
95.0,0.16666667,95.0,0.16666667,45600,80,72,1,n780-1
95.166664,0.16666667,95.166664,0.16666667,45680,80,77,1,n781-1
95.333336,0.16666667,95.333336,0.16666667,45760,80,76,1,n782-1
95.5,0.125,95.5,0.125,45840,60,75,1,n783-1
95.625,0.125,95.625,0.125,45900,60,74,1,n784-1
95.75,0.125,95.75,0.125,45960,60,75,1,n785-1
95.875,0.125,95.875,0.125,46020,60,72,1,n786-1
96.0,0.25,96.0,0.25,46080,120,58,5,n819-1
96.0,0.75,96.0,0.75,46080,360,70,1,n803-1
96.25,0.25,96.25,0.25,46200,120,65,5,n820-1
96.5,0.25,96.5,0.25,46320,120,61,5,n821-1
96.75,0.25,96.75,0.25,46440,120,65,5,n822-1
96.75,0.0,96.75,0.0,46440,0,69,1,n806-1
96.75,0.0,96.75,0.0,46440,0,70,1,n807-1
96.75,0.0,96.75,0.0,46440,0,70,1,n805-1
96.75,0.0,96.75,0.0,46440,0,72,1,n804-1
96.75,0.25,96.75,0.25,46440,120,72,1,n808-1
97.0,0.25,97.0,0.25,46560,120,58,5,n823-1
97.0,0.75,97.0,0.75,46560,360,73,1,n809-1
97.25,0.25,97.25,0.25,46680,120,65,5,n824-1
97.5,0.25,97.5,0.25,46800,120,61,5,n825-1
97.75,0.25,97.75,0.25,46920,120,65,5,n826-1
97.75,0.0,97.75,0.0,46920,0,72,1,n812-1
97.75,0.0,97.75,0.0,46920,0,73,1,n811-1
97.75,0.0,97.75,0.0,46920,0,73,1,n813-1
97.75,0.0,97.75,0.0,46920,0,75,1,n810-1
97.75,0.25,97.75,0.25,46920,120,75,1,n814-1
98.0,0.25,98.0,0.25,47040,120,56,5,n827-1
98.0,0.75,98.0,0.75,47040,360,76,1,n815-1
98.25,0.25,98.25,0.25,47160,120,65,5,n828-1
98.5,0.25,98.5,0.25,47280,120,60,5,n829-1
98.75,0.25,98.75,0.25,47400,120,65,5,n830-1
98.75,0.25,98.75,0.25,47400,120,77,1,n816-1
99.0,0.25,99.0,0.25,47520,120,56,5,n831-1
99.0,0.5,99.0,0.5,47520,240,72,1,n817-1
99.25,0.25,99.25,0.25,47640,120,65,5,n832-1
99.5,0.25,99.5,0.25,47760,120,60,5,n833-1
99.75,0.25,99.75,0.25,47880,120,65,5,n834-1
100.0,0.25,100.0,0.25,48000,120,54,5,n869-1
100.0,0.56666666,100.0,0.56666666,48000,272,63,1,n835-1
100.25,0.25,100.25,0.25,48120,120,58,5,n870-1
100.5,0.25,100.5,0.25,48240,120,54,5,n871-1
100.566666,0.06666667,100.566666,0.06666667,48272,32,65,1,n837-1
100.63333,0.06666667,100.63333,0.06666667,48304,32,63,1,n838-1
100.7,0.06666667,100.7,0.06666667,48336,32,62,1,n839-1
100.75,0.25,100.75,0.25,48360,120,58,5,n872-1
100.76667,0.06666667,100.76667,0.06666667,48368,32,63,1,n840-1
100.833336,0.06666667,100.833336,0.06666667,48400,32,64,1,n841-1
100.9,0.06666667,100.9,0.06666667,48432,32,65,1,n842-1
101.0,0.25,101.0,0.25,48480,120,51,5,n873-1
101.02917,0.0625,101.02917,0.0625,48494,30,67,1,n844-1
101.09167,0.0625,101.09167,0.0625,48524,30,68,1,n845-1
101.15417,0.0625,101.15417,0.0625,48554,30,69,1,n846-1
101.21667,0.0625,101.21667,0.0625,48584,30,70,1,n847-1
101.25,0.25,101.25,0.25,48600,120,58,5,n874-1
101.27917,0.0625,101.27917,0.0625,48614,30,71,1,n848-1
101.34167,0.0625,101.34167,0.0625,48644,30,72,1,n849-1
101.40417,0.0625,101.40417,0.0625,48674,30,73,1,n850-1
101.46667,0.0625,101.46667,0.0625,48704,30,74,1,n851-1
101.5,0.25,101.5,0.25,48720,120,54,5,n875-1
101.52917,0.0625,101.52917,0.0625,48734,30,75,1,n852-1
101.59167,0.0625,101.59167,0.0625,48764,30,76,1,n853-1
101.65417,0.0625,101.65417,0.0625,48794,30,77,1,n854-1
101.71667,0.0625,101.71667,0.0625,48824,30,78,1,n855-1
101.75,0.25,101.75,0.25,48840,120,58,5,n876-1
101.77917,0.0625,101.77917,0.0625,48854,30,79,1,n856-1
101.84167,0.0625,101.84167,0.0625,48884,30,80,1,n857-1
101.90417,0.0625,101.90417,0.0625,48914,30,81,1,n858-1
101.96667,0.75,101.96667,0.75,48944,360,81,1,n859-1
102.0,0.25,102.0,0.25,48960,120,50,5,n877-1
102.25,0.25,102.25,0.25,49080,120,58,5,n878-1
102.5,0.25,102.5,0.25,49200,120,53,5,n879-1
102.71667,0.0,102.71667,0.0,49304,0,79,1,n862-1
102.71667,0.0,102.71667,0.0,49304,0,81,1,n861-1
102.71667,0.0,102.71667,0.0,49304,0,81,1,n863-1
102.71667,0.0,102.71667,0.0,49304,0,82,1,n860-1
102.71667,0.25,102.71667,0.25,49304,120,82,1,n864-1
102.75,0.25,102.75,0.25,49320,120,58,5,n880-1
102.96667,0.5,102.96667,0.5,49424,240,77,1,n865-1
103.0,0.25,103.0,0.25,49440,120,49,5,n881-1
103.25,0.25,103.25,0.25,49560,120,58,5,n882-1
103.5,0.25,103.5,0.25,49680,120,53,5,n883-1
103.75,0.25,103.75,0.25,49800,120,58,5,n884-1
104.0,0.25,104.0,0.25,49920,120,48,5,n902-1
104.0,0.0,104.0,0.0,49920,0,76,1,n886-1
104.0,1.0,104.0,1.0,49920,480,85,1,n887-1
104.25,0.25,104.25,0.25,50040,120,58,5,n903-1
104.5,0.25,104.5,0.25,50160,120,55,5,n904-1
104.75,0.25,104.75,0.25,50280,120,58,5,n905-1
105.0,0.25,105.0,0.25,50400,120,48,5,n906-1
105.0,0.25,105.0,0.25,50400,120,85,1,n888-1
105.25,0.25,105.25,0.25,50520,120,58,5,n907-1
105.25,0.25,105.25,0.25,50520,120,82,1,n890-1
105.25,0.0,105.25,0.0,50520,0,84,1,n889-1
105.5,0.25,105.5,0.25,50640,120,55,5,n908-1
105.5,0.25,105.5,0.25,50640,120,79,1,n892-1
105.5,0.0,105.5,0.0,50640,0,80,1,n891-1
105.75,0.25,105.75,0.25,50760,120,58,5,n909-1
105.75,0.25,105.75,0.25,50760,120,76,1,n894-1
105.75,0.0,105.75,0.0,50760,0,77,1,n893-1
106.0,0.25,106.0,0.25,50880,120,49,5,n910-1
106.0,0.5,106.0,0.5,50880,240,79,1,n895-1
106.25,0.25,106.25,0.25,51000,120,56,5,n911-1
106.5,0.25,106.5,0.25,51120,120,53,5,n912-1
106.5,0.75,106.5,0.75,51120,360,77,1,n896-1
106.75,0.25,106.75,0.25,51240,120,56,5,n913-1
107.0,0.25,107.0,0.25,51360,120,46,5,n914-1
107.25,0.25,107.25,0.25,51480,120,55,5,n915-1
107.25,0.25,107.25,0.25,51480,120,76,1,n898-1
107.5,0.25,107.5,0.25,51600,120,49,5,n916-1
107.5,0.16666667,107.5,0.16666667,51600,80,75,1,n899-1
107.666664,0.16666667,107.666664,0.16666667,51680,80,74,1,n900-1
107.75,0.25,107.75,0.25,51720,120,55,5,n917-1
107.833336,0.16666667,107.833336,0.16666667,51760,80,73,1,n901-1
108.0,0.25,108.0,0.25,51840,120,48,5,n931-1
108.0,0.75,108.0,0.75,51840,360,72,1,n920-1
108.25,0.25,108.25,0.25,51960,120,56,5,n932-1
108.5,0.25,108.5,0.25,52080,120,53,5,n933-1
108.75,0.25,108.75,0.25,52200,120,56,5,n934-1
108.75,0.0,108.75,0.0,52200,0,70,1,n923-1
108.75,0.0,108.75,0.0,52200,0,72,1,n924-1
108.75,0.0,108.75,0.0,52200,0,72,1,n922-1
108.75,0.25,108.75,0.25,52200,120,73,1,n925-1
108.75,0.0,108.75,0.0,52200,0,73,1,n921-1
109.0,0.25,109.0,0.25,52320,120,48,5,n935-1
109.0,0.5,109.0,0.5,52320,240,65,1,n926-1
109.25,0.25,109.25,0.25,52440,120,58,5,n936-1
109.5,0.25,109.5,0.25,52560,120,55,5,n937-1
109.5,0.25,109.5,0.25,52560,120,68,1,n927-1
109.75,0.25,109.75,0.25,52680,120,58,5,n938-1
109.75,0.25,109.75,0.25,52680,120,67,1,n928-1
110.0,0.5,110.0,0.5,52800,240,53,6,n948-1
110.0,0.25,110.0,0.25,52800,120,57,5,n939-1
110.0,1.0,110.0,1.0,52800,480,65,1,n929-1
110.25,0.25,110.25,0.25,52920,120,65,5,n940-1
110.5,0.25,110.5,0.25,53040,120,65,5,n941-1
110.75,0.25,110.75,0.25,53160,120,65,5,n942-1
111.0,0.5,111.0,0.5,53280,240,58,6,n950-1
111.0,0.25,111.0,0.25,53280,120,62,5,n943-1
111.25,0.25,111.25,0.25,53400,120,65,5,n944-1
111.5,0.5,111.5,0.5,53520,240,60,6,n951-1
111.5,0.25,111.5,0.25,53520,120,63,5,n945-1
111.75,0.25,111.75,0.25,53640,120,65,5,n946-1
112.0,0.5,112.0,0.5,53760,240,57,6,n976-1
112.0,0.25,112.0,0.25,53760,120,60,5,n960-1
112.0,0.5,112.0,0.5,53760,240,75,1,n952-1
112.25,0.25,112.25,0.25,53880,120,65,5,n961-1
112.5,0.25,112.5,0.25,54000,120,65,5,n962-1
112.75,0.25,112.75,0.25,54120,120,65,5,n963-1
113.0,0.5,113.0,0.5,54240,240,53,6,n978-1
113.0,0.25,113.0,0.25,54240,120,57,5,n964-1
113.0,0.5,113.0,0.5,54240,240,72,1,n954-1
113.25,0.25,113.25,0.25,54360,120,65,5,n965-1
113.5,0.5,113.5,0.5,54480,240,60,6,n979-1
113.5,0.25,113.5,0.25,54480,120,63,5,n966-1
113.5,0.5,113.5,0.5,54480,240,69,1,n955-1
113.75,0.25,113.75,0.25,54600,120,65,5,n967-1
114.0,0.5,114.0,0.5,54720,240,58,6,n980-1
114.0,0.25,114.0,0.25,54720,120,62,5,n968-1
114.0,0.375,114.0,0.375,54720,180,77,1,n956-1
114.25,0.25,114.25,0.25,54840,120,65,5,n969-1
114.375,0.125,114.375,0.125,54900,60,74,1,n957-1
114.5,0.25,114.5,0.25,54960,120,65,5,n970-1
114.5,0.5,114.5,0.5,54960,240,77,1,n958-1
114.75,0.25,114.75,0.25,55080,120,65,5,n971-1
115.0,0.5,115.0,0.5,55200,240,58,6,n982-1
115.0,0.25,115.0,0.25,55200,120,62,5,n972-1
115.25,0.25,115.25,0.25,55320,120,65,5,n973-1
115.5,0.5,115.5,0.5,55440,240,60,6,n983-1
115.5,0.25,115.5,0.25,55440,120,63,5,n974-1
115.75,0.25,115.75,0.25,55560,120,65,5,n975-1
116.0,0.5,116.0,0.5,55680,240,57,6,n1022-1
116.0,0.25,116.0,0.25,55680,120,60,5,n1004-1
116.0,0.25,116.0,0.25,55680,120,77,1,n984-1
116.25,0.25,116.25,0.25,55800,120,65,5,n1005-1
116.25,0.25,116.25,0.25,55800,120,75,1,n985-1
116.5,0.25,116.5,0.25,55920,120,65,5,n1006-1
116.75,0.25,116.75,0.25,56040,120,65,5,n1007-1
117.0,0.5,117.0,0.5,56160,240,53,6,n1024-1
117.0,0.25,117.0,0.25,56160,120,57,5,n1008-1
117.0,0.25,117.0,0.25,56160,120,74,1,n987-1
117.25,0.25,117.25,0.25,56280,120,65,5,n1009-1
117.25,0.125,117.25,0.125,56280,60,72,1,n988-1
117.5,0.5,117.5,0.5,56400,240,60,6,n1025-1
117.5,0.25,117.5,0.25,56400,120,63,5,n1010-1
117.5,0.25,117.5,0.25,56400,120,70,1,n990-1
117.75,0.25,117.75,0.25,56520,120,65,5,n1011-1
117.75,0.125,117.75,0.125,56520,60,69,1,n991-1
118.0,0.5,118.0,0.5,56640,240,58,6,n1026-1
118.0,0.5,118.0,0.5,56640,240,62,5,n1012-1
118.0,0.375,118.0,0.375,56640,180,77,1,n993-1
118.375,0.125,118.375,0.125,56820,60,74,1,n994-1
118.5,0.5,118.5,0.5,56880,240,77,1,n995-1
119.0,0.25,119.0,0.25,57120,120,70,5,n1014-1
119.0,0.25,119.0,0.25,57120,120,74,5,n1015-1
119.0,0.25,119.0,0.25,57120,120,82,1,n996-1
119.0,0.25,119.0,0.25,57120,120,86,1,n997-1
119.25,0.25,119.25,0.25,57240,120,69,5,n1016-1
119.25,0.25,119.25,0.25,57240,120,72,5,n1017-1
119.25,0.25,119.25,0.25,57240,120,81,1,n998-1
119.25,0.25,119.25,0.25,57240,120,84,1,n999-1
119.5,0.25,119.5,0.25,57360,120,67,5,n1018-1
119.5,0.25,119.5,0.25,57360,120,70,5,n1019-1
