idx,matchtype,partid,ppartid
1035,0,n690-1,n654
1036,0,n694-1,n659
1037,0,n698-1,n664
1038,0,n703-1,n669
1039,0,n708-1,n678
1040,0,n713-1,n685
1041,0,n729-1,n691
1042,0,n733-1,n697
1043,0,n737-1,n705
1044,0,n741-1,n711
1045,0,n745-1,n718
1046,0,n749-1,n722
1047,0,n768-1,n727
1048,0,n771-1,n732
1049,0,n774-1,n739
1050,0,n761-1,n747
1051,0,n783-1,n757
1052,0,n790-1,n760
1053,0,n806-1,n769
1054,0,n859-1,n794
1055,0,n862-1,n796
1056,0,n865-1,n799
1057,0,n868-1,n805
1058,0,n871-1,n809
1059,0,n874-1,n814
1060,0,n887-1,n819
1061,0,n890-1,n823
1062,0,n893-1,n827
1063,0,n896-1,n831
1064,0,n899-1,n835
1065,0,n902-1,n839
1066,0,n915-1,n843
1067,0,n918-1,n847
1068,0,n921-1,n852
1069,0,n924-1,n857
1070,0,n927-1,n860
1071,0,n930-1,n865
1072,0,n940-1,n871
1073,0,n943-1,n874
1074,0,n946-1,n877
1075,0,n949-1,n885
1076,0,n952-1,n887
1077,0,n955-1,n890
1078,0,n1157-1,n1066
1079,0,n1160-1,n1070
1080,0,n1163-1,n1076
1081,0,n1166-1,n1081
1082,0,n1169-1,n1087
1083,0,n1189-1,n1095
1084,0,n1192-1,n1100
1085,0,n1195-1,n1105
1086,0,n1198-1,n1110
1087,0,n1219-1,n1125
1088,0,n1222-1,n1128
1089,0,n1225-1,n1135
1090,0,n1228-1,n1140
1091,0,n1231-1,n1147
1092,0,n1246-1,n1151
1093,0,n1249-1,n1157
1094,0,n1252-1,n1159
1095,0,n1281-1,n1179
1096,0,n1319-1,n1214
1097,0,n1405-1,n1302
1098,0,n1517-1,n1402
1099,0,n1519-1,n1404
1100,0,n1522-1,n1410
1101,0,n1526-1,n1416
1102,0,n1543-1,n1422
1103,0,n1545-1,n1427
1104,0,n1580-1,n1469
1105,0,n1583-1,n1474
1106,0,n1590-1,n1482
1107,0,n1592-1,n1485
1108,0,n1611-1,n1504
1109,0,n1637-1,n1523
1110,0,n1655-1,n1537
1111,0,n1725-1,n1599
1112,0,n1730-1,n1605
1113,0,n1754-1,n1612
1114,0,n1760-1,n1623
1115,0,n1820-1,n1668
1116,0,n1965-1,n1780
1117,0,n2205-1,n2021
1118,0,n2222-1,n2037
1119,0,n2224-1,n2040
1120,0,n2226-1,n2044
1121,0,n2241-1,n2051
1122,0,n2243-1,n2054
1123,0,n2247-1,n2063
1124,0,n2249-1,n2066
1125,0,n2265-1,n2075
1126,0,n2267-1,n2079
1127,0,n2269-1,n2083
1128,0,n2271-1,n2085
1129,0,n2294-1,n2108
1130,0,n2296-1,n2112
1131,0,n2298-1,n2116
1132,0,n2317-1,n2129
1133,0,n2319-1,n2133
1134,0,n2337-1,n2146
1135,0,n2339-1,n2151
1136,0,n2347-1,n2166
1137,0,n2353-1,n2177
1138,0,n2370-1,n2185
1139,0,n2384-1,n2188
1140,0,n2394-1,n2208
1141,0,n2408-1,n2211
1142,0,n2466-1,n2281
1143,0,n2480-1,n2285
1144,0,n2514-1,n2328
1145,0,n2517-1,n2336
1146,0,n2532-1,n2343
1147,0,n2539-1,n2353
1148,0,n2543-1,n2360
1149,0,n2559-1,n2365
1150,0,n2563-1,n2372
1151,0,n2567-1,n2376
1152,0,n2572-1,n2382
1153,0,n2577-1,n2391
1154,0,n2582-1,n2400
1155,0,n2598-1,n2404
1156,0,n2602-1,n2410
1157,0,n2606-1,n2418
1158,0,n2610-1,n2421
1159,0,n2614-1,n2429
1160,0,n2618-1,n2434
1161,0,n2634-1,n2441
1162,0,n2638-1,n2446
1163,0,n2642-1,n2454
1164,0,n2647-1,n2457
1165,0,n2651-1,n2462
1166,0,n2655-1,n2470
1167,0,n2658-1,n2477
1168,0,n2673-1,n2482
1169,0,n2676-1,n2488
1170,0,n2680-1,n2492
1171,0,n2684-1,n2500
1172,0,n2700-1,n2505
1173,0,n2704-1,n2513
1174,0,n2708-1,n2517
1175,0,n2712-1,n2522
1176,0,n2716-1,n2529
1177,0,n2720-1,n2535
1178,0,n2736-1,n2540
1179,0,n2740-1,n2547
1180,0,n2744-1,n2553
1181,0,n2748-1,n2560
1182,0,n2752-1,n2564
1183,0,n2756-1,n2573
1184,0,n2772-1,n2578
1185,0,n2776-1,n2585
1186,0,n2792-1,n2605
1187,0,n2855-1,n2642
1188,0,n3072-1,n2838
1189,0,n3090-1,n2852
1190,0,n3109-1,n2870
1191,0,n3128-1,n2889
1192,0,n3147-1,n2907
1193,0,n3167-1,n2917
1194,0,n3169-1,n2923
1195,0,n3172-1,n2930
1196,0,n3175-1,n2936
1197,0,n3178-1,n2940
1198,0,n3226-1,n2981
1199,0,n3229-1,n2987
1200,0,n3232-1,n2991
1201,0,n3235-1,n2996
1202,0,n3238-1,n3003
1203,0,n3253-1,n3007
1204,0,n3256-1,n3009
1205,0,n3259-1,n3014
1206,0,n3262-1,n3017
1207,0,n3265-1,n3021
1208,0,n3268-1,n3026
1209,0,n3308-1,n3052
1210,0,n3346-1,n3088
1211,0,n3405-1,n3149
1212,0,n3505-1,n3257
1213,0,n3519-1,n3263
1214,0,n3521-1,n3267
1215,0,n3662-1,n3400
1216,0,n3679-1,n3407
1217,0,n3682-1,n3416
1218,0,n3700-1,n3421
1219,0,n3703-1,n3426
1220,0,n3706-1,n3431
1221,0,n3709-1,n3437
1222,0,n3712-1,n3445
1223,0,n3729-1,n3450
1224,0,n3732-1,n3455
1225,0,n3735-1,n3461
1226,0,n3738-1,n3466
1227,0,n3750-1,n3481
1228,0,n3756-1,n3491
1229,0,n3774-1,n3495
1230,0,n3779-1,n3501
1231,0,n3789-1,n3508
1232,0,n3797-1,n3520
1233,0,n3823-1,n3541
1234,0,n3828-1,n3546
1235,0,n3839-1,n3552
1236,0,n3851-1,n3565
1237,0,n3854-1,n3570
1238,0,n3897-1,n3607
1239,0,n3902-1,n3615
1240,0,n3917-1,n3619
1241,0,n3936-1,n3642
1242,0,n3942-1,n3654
1243,0,n3997-1,n3704
1244,0,n4045-1,n3739
1245,0,n4054-1,n3750
1246,0,n4072-1,n3770
1247,0,n4086-1,n3777
1248,0,n4088-1,n3782
1249,0,n4108-1,n3800
1250,0,n4112-1,n3806
1251,0,n4116-1,n3812
1252,0,n4120-1,n3818
1253,0,n4124-1,n3824
1254,0,n4140-1,n3830
1255,0,n4144-1,n3836
1256,0,n4148-1,n3841
1257,0,n4152-1,n3848
1258,0,n4156-1,n3854
1259,0,n4160-1,n3861
1260,0,n4172-1,n3864
1261,0,n4176-1,n3869
1262,0,n1497-1,n1385
1263,0,n1501-1,n1391
1264,0,n1947-1,n1773
1265,0,n1985-1,n1798
1266,0,n2011-1,n1835
1267,0,n2013-1,n1837
1268,0,n2015-1,n1839
1269,0,n2055-1,n1873
1270,0,n2058-1,n1878
1271,0,n2061-1,n1882
1272,0,n2064-1,n1887
1273,0,n2067-1,n1891
1274,0,n2109-1,n1918
1275,0,n2112-1,n1933
1276,0,n2144-1,n1956
1277,0,n2157-1,n1971
1278,0,n2784-1,n2593
1279,0,n2788-1,n2599
1280,0,n2822-1,n2625
1281,0,n3181-1,n2947
1282,0,n3501-1,n3249
1283,0,n181-1,n181
1284,0,n258-1,n249
1285,0,n289-1,n273
1286,0,n334-1,n312
1287,0,n344-1,n315
1288,0,n349-1,n326
1289,0,n355-1,n328
1290,0,n760-1,n746
1291,0,n763-1,n752
1292,0,n829-1,n780
1293,0,n837-1,n784
1294,0,n843-1,n789
1295,0,n969-1,n893
1296,0,n972-1,n897
1297,0,n975-1,n901
1298,0,n978-1,n907
1299,0,n981-1,n911
1300,0,n984-1,n913
1301,0,n997-1,n921
1302,0,n1000-1,n922
1303,0,n1003-1,n926
1304,0,n1006-1,n932
1305,0,n1009-1,n937
1306,0,n1012-1,n939
1307,0,n1025-1,n945
1308,0,n1028-1,n949
1309,0,n1031-1,n952
1310,0,n1034-1,n958
1311,0,n1037-1,n961
1312,0,n1040-1,n966
1313,0,n1051-1,n971
1314,0,n1054-1,n975
1315,0,n1201-1,n1116
1316,0,n1296-1,n1196
1317,0,n1299-1,n1210
1318,0,n1334-1,n1230
1319,0,n1337-1,n1244
1320,0,n1498-1,n1386
1321,0,n1500-1,n1389
1322,0,n1503-1,n1393
1323,0,n1507-1,n1399
1324,0,n1518-1,n1403
1325,0,n1523-1,n1411
1326,0,n1525-1,n1413
1327,0,n1561-1,n1457
1328,0,n1564-1,n1460
1329,0,n1607-1,n1498
1330,0,n1638-1,n1527
1331,0,n1656-1,n1541
1332,0,n2017-1,n1843
1333,0,n2019-1,n1845
1334,0,n2021-1,n1847
1335,0,n2078-1,n1897
1336,0,n2081-1,n1899
1337,0,n2084-1,n1905
1338,0,n2087-1,n1907
1339,0,n2090-1,n1912
1340,0,n2093-1,n1916
1341,0,n2173-1,n1993
1342,0,n2216-1,n2028
1343,0,n2218-1,n2031
1344,0,n2220-1,n2034
1345,0,n2289-1,n2097
1346,0,n2291-1,n2103
1347,0,n2295-1,n2110
1348,0,n2297-1,n2115
1349,0,n2313-1,n2121
1350,0,n2315-1,n2127
1351,0,n2329-1,n2155
1352,0,n2418-1,n2229
1353,0,n2432-1,n2233
1354,0,n2442-1,n2256
1355,0,n2456-1,n2261
1356,0,n2780-1,n2590
1357,0,n3089-1,n2848
1358,0,n3108-1,n2867
1359,0,n3127-1,n2886
1360,0,n3146-1,n2904
1361,0,n3199-1,n2952
1362,0,n3202-1,n2958
1363,0,n3205-1,n2963
1364,0,n3208-1,n2971
1365,0,n3485-1,n3242
1366,0,n3581-1,n3317
1367,0,n3614-1,n3357
1368,0,n3617-1,n3362
1369,0,n3634-1,n3373
1370,0,n3637-1,n3379
1371,0,n3663-1,n3403
1372,0,n3793-1,n3514
1373,0,n3798-1,n3521
1374,0,n3807-1,n3525
1375,0,n3887-1,n3614
1376,0,n3984-1,n3702
1377,0,n796-1,n763
1378,0,n804-1,n767
1379,0,n810-1,n772
1380,0,n860-1,n793
1381,0,n863-1,n797
1382,0,n866-1,n800
1383,0,n869-1,n806
1384,0,n872-1,n810
1385,0,n875-1,n813
1386,0,n888-1,n820
1387,0,n891-1,n822
1388,0,n894-1,n825
1389,0,n897-1,n832
1390,0,n900-1,n836
1391,0,n903-1,n840
1392,0,n916-1,n845
1393,0,n919-1,n849
1394,0,n922-1,n853
1395,0,n925-1,n859
1396,0,n928-1,n861
1397,0,n931-1,n866
1398,0,n941-1,n870
1399,0,n944-1,n875
1400,0,n947-1,n878
1401,0,n950-1,n884
1402,0,n953-1,n888
1403,0,n956-1,n889
1404,0,n1805-1,n1657
1405,0,n1815-1,n1667
1406,0,n2000-1,n1817
1407,0,n2003-1,n1830
1408,0,n2206-1,n2023
1409,0,n2713-1,n2521
1410,0,n2717-1,n2527
1411,0,n2721-1,n2533
1412,0,n2737-1,n2539
1413,0,n2741-1,n2545
1414,0,n2745-1,n2551
1415,0,n2749-1,n2557
1416,0,n2753-1,n2563
1417,0,n2757-1,n2569
1418,0,n2773-1,n2575
1419,0,n2777-1,n2582
1420,0,n3481-1,n3233
1421,0,n16-1,n7
1422,0,n8-1,n15
1423,0,n10-1,n18
1424,0,n14-1,n26
1425,0,n48-1,n43
1426,0,n50-1,n47
1427,0,n52-1,n51
1428,0,n65-1,n54
1429,0,n67-1,n57
1430,0,n69-1,n61
1431,0,n152-1,n144
1432,0,n170-1,n160
1433,0,n184-1,n186
1434,0,n208-1,n191
1435,0,n274-1,n262
1436,0,n304-1,n283
1437,0,n563-1,n530
1438,0,n568-1,n538
1439,0,n573-1,n545
1440,0,n618-1,n611
1441,0,n621-1,n621
1442,0,n704-1,n670
1443,0,n709-1,n676
1444,0,n714-1,n683
1445,0,n759-1,n744
1446,0,n1220-1,n1122
1447,0,n1223-1,n1127
1448,0,n1226-1,n1134
1449,0,n1229-1,n1141
1450,0,n1232-1,n1145
1451,0,n1247-1,n1152
1452,0,n1250-1,n1155
1453,0,n1253-1,n1158
1454,0,n1277-1,n1177
1455,0,n1280-1,n1193
1456,0,n1315-1,n1215
1457,0,n1318-1,n1227
1458,0,n1350-1,n1247
1459,0,n1406-1,n1303
1460,0,n1483-1,n1376
1461,0,n1499-1,n1387
1462,0,n1504-1,n1394
1463,0,n1506-1,n1396
1464,0,n1524-1,n1412
1465,0,n1544-1,n1423
1466,0,n1584-1,n1475
1467,0,n1588-1,n1486
1468,0,n1606-1,n1491
1469,0,n1639-1,n1528
1470,0,n1657-1,n1542
1471,0,n1745-1,n1615
1472,0,n2056-1,n1875
1473,0,n2059-1,n1880
1474,0,n2062-1,n1885
1475,0,n2065-1,n1888
1476,0,n2068-1,n1893
1477,0,n2079-1,n1898
1478,0,n2082-1,n1901
1479,0,n2085-1,n1906
1480,0,n2088-1,n1911
1481,0,n2091-1,n1914
1482,0,n2111-1,n1927
1483,0,n2129-1,n1948
1484,0,n2145-1,n1958
1485,0,n2148-1,n1967
1486,0,n2156-1,n1970
1487,0,n2233-1,n2058
1488,0,n2305-1,n2131
1489,0,n2573-1,n2381
1490,0,n2578-1,n2388
1491,0,n2583-1,n2395
1492,0,n2628-1,n2463
1493,0,n2631-1,n2472
1494,0,n2766-1,n2603
1495,0,n2769-1,n2610
1496,0,n2826-1,n2628
1497,0,n2833-1,n2632
1498,0,n2849-1,n2639
1499,0,n2978-1,n2747
1500,0,n2981-1,n2749
1501,0,n2984-1,n2753
1502,0,n2987-1,n2759
1503,0,n2990-1,n2762
1504,0,n2993-1,n2767
1505,0,n3006-1,n2772
1506,0,n3009-1,n2777
1507,0,n3012-1,n2779
1508,0,n3015-1,n2785
1509,0,n3018-1,n2790
1510,0,n3021-1,n2792
1511,0,n3034-1,n2797
1512,0,n3037-1,n2802
1513,0,n3040-1,n2807
1514,0,n3043-1,n2810
1515,0,n3046-1,n2814
1516,0,n3049-1,n2819
1517,0,n3060-1,n2823
1518,0,n3063-1,n2829
1519,0,n3263-1,n3016
1520,0,n3266-1,n3022
1521,0,n3469-1,n3212
1522,0,n3473-1,n3218
1523,0,n3547-1,n3298
1524,0,n3592-1,n3340
1525,0,n3645-1,n3391
1526,0,n3664-1,n3404
1527,0,n3672-1,n3419
1528,0,n3769-1,n3502
1529,0,n3811-1,n3530
1530,0,n3815-1,n3535
1531,0,n3824-1,n3540
1532,0,n3829-1,n3545
1533,0,n3889-1,n3617
1534,0,n3934-1,n3638
1535,0,n3986-1,n3706
1536,0,n4035-1,n3748
1537,0,n4037-1,n3752
1538,0,n183-1,n185
1539,0,n224-1,n215
1540,0,n239-1,n229
1541,0,n284-1,n265
1542,0,n300-1,n276
1543,0,n506-1,n484
1544,0,n509-1,n488
1545,0,n526-1,n494
1546,0,n530-1,n503
1547,0,n534-1,n506
1548,0,n550-1,n512
1549,0,n554-1,n518
1550,0,n558-1,n524
1551,0,n589-1,n552
1552,0,n593-1,n557
1553,0,n597-1,n563
1554,0,n601-1,n569
1555,0,n605-1,n577
1556,0,n609-1,n581
1557,0,n625-1,n588
1558,0,n629-1,n594
1559,0,n633-1,n600
1560,0,n617-1,n610
1561,0,n647-1,n624
1562,0,n650-1,n629
1563,0,n667-1,n635
1564,0,n671-1,n640
1565,0,n675-1,n646
1566,0,n691-1,n653
1567,0,n695-1,n657
1568,0,n699-1,n663
1569,0,n730-1,n690
1570,0,n734-1,n696
1571,0,n738-1,n703
1572,0,n742-1,n709
1573,0,n746-1,n715
1574,0,n750-1,n721
1575,0,n758-1,n742
1576,0,n764-1,n755
1577,0,n1256-1,n1164
1578,0,n1259-1,n1169
1579,0,n1262-1,n1172
1580,0,n1375-1,n1272
1581,0,n1464-1,n1360
1582,0,n1477-1,n1368
1583,0,n1505-1,n1395
1584,0,n1554-1,n1445
1585,0,n1557-1,n1449
1586,0,n1562-1,n1456
1587,0,n1565-1,n1461
1588,0,n1587-1,n1479
1589,0,n1640-1,n1529
1590,0,n1658-1,n1546
1591,0,n1763-1,n1622
1592,0,n1781-1,n1633
1593,0,n1783-1,n1636
1594,0,n1785-1,n1640
1595,0,n1787-1,n1642
1596,0,n1789-1,n1644
1597,0,n1796-1,n1646
1598,0,n1946-1,n1765
1599,0,n1981-1,n1799
1600,0,n1984-1,n1813
1601,0,n2217-1,n2029
1602,0,n2219-1,n2032
1603,0,n2223-1,n2038
1604,0,n2231-1,n2055
1605,0,n2255-1,n2078
1606,0,n2257-1,n2081
1607,0,n2327-1,n2150
1608,0,n2349-1,n2171
1609,0,n2516-1,n2335
1610,0,n2519-1,n2341
1611,0,n2536-1,n2346
1612,0,n2540-1,n2352
1613,0,n2544-1,n2357
1614,0,n2560-1,n2363
1615,0,n2564-1,n2369
1616,0,n2568-1,n2375
1617,0,n2599-1,n2402
1618,0,n2603-1,n2409
1619,0,n2607-1,n2414
1620,0,n2611-1,n2420
1621,0,n2615-1,n2428
1622,0,n2619-1,n2432
1623,0,n2635-1,n2438
1624,0,n2639-1,n2444
1625,0,n2643-1,n2450
1626,0,n2627-1,n2461
1627,0,n2657-1,n2475
1628,0,n2660-1,n2480
1629,0,n2677-1,n2486
1630,0,n2681-1,n2490
1631,0,n2685-1,n2497
1632,0,n2701-1,n2502
1633,0,n2705-1,n2509
1634,0,n2709-1,n2516
1635,0,n2765-1,n2598
1636,0,n2793-1,n2611
1637,0,n2800-1,n2615
1638,0,n2816-1,n2623
1639,0,n2869-1,n2648
1640,0,n2872-1,n2650
1641,0,n2875-1,n2655
1642,0,n2878-1,n2660
1643,0,n2881-1,n2663
1644,0,n2884-1,n2668
1645,0,n2897-1,n2674
1646,0,n2900-1,n2677
1647,0,n2903-1,n2681
1648,0,n2906-1,n2687
1649,0,n2909-1,n2690
1650,0,n2912-1,n2693
1651,0,n2925-1,n2700
1652,0,n2928-1,n2701
1653,0,n2931-1,n2707
1654,0,n2934-1,n2713
1655,0,n2937-1,n2716
1656,0,n2940-1,n2720
1657,0,n2950-1,n2726
1658,0,n2953-1,n2728
1659,0,n2956-1,n2732
1660,0,n2959-1,n2739
1661,0,n2962-1,n2741
1662,0,n2965-1,n2745
1663,0,n3170-1,n2924
1664,0,n3173-1,n2929
1665,0,n3176-1,n2935
1666,0,n3179-1,n2942
1667,0,n3182-1,n2946
1668,0,n3200-1,n2953
1669,0,n3203-1,n2959
1670,0,n3206-1,n2964
1671,0,n3209-1,n2970
1672,0,n3211-1,n2976
1673,0,n3227-1,n2982
1674,0,n3230-1,n2985
1675,0,n3233-1,n2992
1676,0,n3236-1,n2997
1677,0,n3239-1,n3001
1678,0,n3254-1,n3008
1679,0,n3257-1,n3011
1680,0,n3260-1,n3012
1681,0,n3289-1,n3033
1682,0,n3327-1,n3069
1683,0,n3358-1,n3104
1684,0,n3406-1,n3152
1685,0,n3470-1,n3213
1686,0,n3472-1,n3216
1687,0,n3475-1,n3220
1688,0,n3479-1,n3226
1689,0,n3546-1,n3295
1690,0,n3590-1,n3335
1691,0,n3607-1,n3345
1692,0,n3610-1,n3352
1693,0,n3615-1,n3359
1694,0,n3618-1,n3364
1695,0,n3642-1,n3386
1696,0,n3665-1,n3405
1697,0,n3683-1,n3420
1698,0,n3757-1,n3488
1699,0,n3768-1,n3500
1700,0,n3783-1,n3513
1701,0,n3840-1,n3555
1702,0,n3850-1,n3563
1703,0,n3855-1,n3572
1704,0,n3884-1,n3609
1705,0,n3933-1,n3636
1706,0,n3935-1,n3639
1707,0,n3943-1,n3656
1708,0,n3981-1,n3697
1709,0,n4069-1,n3760
1710,0,n4071-1,n3767
1711,0,n4085-1,n3774
1712,0,n4092-1,n3793
1713,0,n4109-1,n3797
1714,0,n4113-1,n3804
1715,0,n4117-1,n3810
1716,0,n4121-1,n3817
1717,0,n4125-1,n3822
1718,0,n4141-1,n3828
1719,0,n4145-1,n3834
1720,0,n4149-1,n3842
1721,0,n4153-1,n3845
1722,0,n4157-1,n3851
1723,0,n4161-1,n3859
1724,0,n4173-1,n3863
1725,0,n244-1,n238
1726,0,n957-1,n891
1727,0,n1920-1,n1757
1728,0,n1966-1,n1789
1729,0,n2110-1,n1924
1730,0,n2128-1,n1943
1731,0,n2172-1,n1990
1732,0,n2281-1,n2107
1733,0,n3784-1,n3515
1734,0,n17-1,n6
1735,0,n9-1,n16
1736,0,n11-1,n20
1737,0,n13-1,n25
1738,0,n30-1,n32
1739,0,n34-1,n40
1740,0,n66-1,n55
1741,0,n68-1,n59
1742,0,n70-1,n64
1743,0,n71-1,n66
1744,0,n73-1,n71
1745,0,n75-1,n74
1746,0,n150-1,n141
1747,0,n153-1,n143
1748,0,n168-1,n155
1749,0,n171-1,n159
1750,0,n186-1,n190
1751,0,n209-1,n196
1752,0,n229-1,n224
1753,0,n254-1,n241
1754,0,n269-1,n253
1755,0,n290-1,n271
1756,0,n305-1,n284
1757,0,n497-1,n479
1758,0,n616-1,n605
1759,0,n619-1,n616
1760,0,n757-1,n741
1761,0,n831-1,n782
1762,0,n841-1,n787
1763,0,n970-1,n894
1764,0,n973-1,n898
1765,0,n976-1,n899
1766,0,n979-1,n906
1767,0,n982-1,n909
1768,0,n985-1,n915
1769,0,n998-1,n918
1770,0,n1001-1,n924
1771,0,n1004-1,n928
1772,0,n1007-1,n933
1773,0,n1010-1,n936
1774,0,n1013-1,n941
1775,0,n1026-1,n946
1776,0,n1029-1,n950
1777,0,n1032-1,n953
1778,0,n1035-1,n959
1779,0,n1038-1,n962
1780,0,n1041-1,n967
1781,0,n1052-1,n970
1782,0,n1055-1,n976
1783,0,n1058-1,n978
1784,0,n1066-1,n988
1785,0,n1068-1,n990
1786,0,n1070-1,n993
1787,0,n1072-1,n997
1788,0,n1074-1,n999
1789,0,n1076-1,n1002
1790,0,n1085-1,n1005
1791,0,n1087-1,n1009
1792,0,n1089-1,n1011
1793,0,n1093-1,n1017
1794,0,n1095-1,n1020
1795,0,n1104-1,n1022
1796,0,n1106-1,n1027
1797,0,n1108-1,n1029
1798,0,n1110-1,n1032
1799,0,n1112-1,n1036
1800,0,n1114-1,n1039
1801,0,n1123-1,n1041
1802,0,n1125-1,n1046
1803,0,n1127-1,n1048
1804,0,n1129-1,n1051
1805,0,n1131-1,n1055
1806,0,n1133-1,n1058
1807,0,n1279-1,n1188
1808,0,n1298-1,n1205
1809,0,n1317-1,n1222
1810,0,n1336-1,n1239
1811,0,n1351-1,n1248
1812,0,n1403-1,n1297
1813,0,n1407-1,n1304
1814,0,n1434-1,n1320
1815,0,n1458-1,n1352
1816,0,n1513-1,n1415
1817,0,n1528-1,n1420
1818,0,n1531-1,n1425
1819,0,n1585-1,n1473
1820,0,n1641-1,n1530
1821,0,n1659-1,n1547
1822,0,n1746-1,n1617
1823,0,n1806-1,n1655
1824,0,n1809-1,n1659
1825,0,n1812-1,n1662
1826,0,n2235-1,n2062
1827,0,n2279-1,n2102
1828,0,n2303-1,n2126
1829,0,n2307-1,n2135
1830,0,n2331-1,n2158
1831,0,n2626-1,n2456
1832,0,n2629-1,n2467
1833,0,n2764-1,n2592
1834,0,n2767-1,n2604
1835,0,n2839-1,n2634
1836,0,n2847-1,n2638
1837,0,n2853-1,n2644
1838,0,n2979-1,n2748
1839,0,n2982-1,n2750
1840,0,n2985-1,n2752
1841,0,n2988-1,n2760
1842,0,n2991-1,n2763
1843,0,n2994-1,n2768
1844,0,n3007-1,n2773
1845,0,n3010-1,n2776
1846,0,n3013-1,n2781
1847,0,n3016-1,n2787
1848,0,n3019-1,n2788
1849,0,n3022-1,n2793
1850,0,n3035-1,n2800
1851,0,n3038-1,n2801
1852,0,n3041-1,n2806
1853,0,n3044-1,n2812
1854,0,n3047-1,n2816
1855,0,n3050-1,n2818
1856,0,n3061-1,n2824
1857,0,n3064-1,n2827
1858,0,n3067-1,n2830
1859,0,n3070-1,n2836
1860,0,n3212-1,n2975
1861,0,n3304-1,n3050
1862,0,n3342-1,n3085
1863,0,n3471-1,n3214
1864,0,n3476-1,n3221
1865,0,n3478-1,n3223
1866,0,n3544-1,n3289
1867,0,n3587-1,n3331
1868,0,n3638-1,n3378
1869,0,n3666-1,n3409
1870,0,n3684-1,n3424
1871,0,n3770-1,n3506
1872,0,n3801-1,n3529
1873,0,n3890-1,n3616
1874,0,n3987-1,n3705
1875,0,n4038-1,n3751
1876,0,n4083-1,n3790
1877,0,n4165-1,n3871
1878,0,n798-1,n765
1879,0,n808-1,n770
1880,0,n861-1,n792
1881,0,n864-1,n795
1882,0,n867-1,n801
1883,0,n870-1,n807
1884,0,n873-1,n808
1885,0,n876-1,n812
1886,0,n889-1,n818
1887,0,n892-1,n821
1888,0,n895-1,n826
1889,0,n898-1,n830
1890,0,n901-1,n834
1891,0,n904-1,n838
1892,0,n917-1,n846
1893,0,n920-1,n848
1894,0,n923-1,n851
1895,0,n926-1,n858
1896,0,n929-1,n862
1897,0,n932-1,n864
1898,0,n942-1,n872
1899,0,n945-1,n873
1900,0,n948-1,n879
1901,0,n951-1,n883
1902,0,n954-1,n886
1903,0,n1509-1,n1406
1904,0,n1762-1,n1621
1905,0,n1782-1,n1634
1906,0,n1784-1,n1635
1907,0,n1786-1,n1638
1908,0,n1788-1,n1641
1909,0,n1790-1,n1643
1910,0,n1797-1,n1647
1911,0,n1800-1,n1651
1912,0,n1803-1,n1653
1913,0,n1818-1,n1666
1914,0,n1836-1,n1676
1915,0,n1838-1,n1678
1916,0,n1840-1,n1681
1917,0,n1842-1,n1685
1918,0,n1844-1,n1686
1919,0,n1850-1,n1688
1920,0,n1852-1,n1691
1921,0,n1854-1,n1693
1922,0,n1856-1,n1697
1923,0,n1858-1,n1699
1924,0,n1860-1,n1701
1925,0,n1866-1,n1702
1926,0,n1868-1,n1705
1927,0,n1870-1,n1706
1928,0,n1872-1,n1710
1929,0,n1874-1,n1713
1930,0,n1876-1,n1714
1931,0,n1882-1,n1719
1932,0,n1884-1,n1721
1933,0,n1886-1,n1722
1934,0,n1888-1,n1726
1935,0,n1890-1,n1728
1936,0,n1892-1,n1730
1937,0,n1898-1,n1732
1938,0,n1900-1,n1735
1939,0,n1902-1,n1736
1940,0,n1904-1,n1738
1941,0,n1906-1,n1744
1942,0,n1908-1,n1745
1943,0,n1916-1,n1749
1944,0,n1918-1,n1752
1945,0,n1921-1,n1754
1946,0,n1924-1,n1759
1947,0,n1927-1,n1761
1948,0,n1934-1,n1764
1949,0,n1936-1,n1766
1950,0,n1938-1,n1769
1951,0,n1940-1,n1771
1952,0,n1942-1,n1775
1953,0,n1944-1,n1777
1954,0,n1953-1,n1782
1955,0,n1955-1,n1785
1956,0,n1957-1,n1787
1957,0,n1959-1,n1791
1958,0,n1961-1,n1793
1959,0,n1963-1,n1796
1960,0,n1983-1,n1807
1961,0,n2002-1,n1826
1962,0,n2008-1,n1841
1963,0,n2022-1,n1851
1964,0,n2140-1,n1963
1965,0,n2806-1,n2617
1966,0,n2814-1,n2621
1967,0,n2820-1,n2626
1968,0,n2870-1,n2646
1969,0,n2873-1,n2651
1970,0,n2876-1,n2653
1971,0,n2879-1,n2661
1972,0,n2882-1,n2664
1973,0,n2885-1,n2667
1974,0,n2898-1,n2673
1975,0,n2901-1,n2676
1976,0,n2904-1,n2680
1977,0,n2907-1,n2685
1978,0,n2910-1,n2689
1979,0,n2913-1,n2692
1980,0,n2926-1,n2699
1981,0,n2929-1,n2703
1982,0,n2932-1,n2706
1983,0,n2935-1,n2712
1984,0,n2938-1,n2715
1985,0,n2941-1,n2719
1986,0,n2951-1,n2725
1987,0,n2954-1,n2729
1988,0,n2957-1,n2731
1989,0,n2960-1,n2737
1990,0,n2963-1,n2742
1991,0,n2966-1,n2743
1992,0,n3802-1,n3532
1993,0,n3911-1,n3629
1994,0,n185-1,n187
1995,0,n225-1,n214
1996,0,n240-1,n230
1997,0,n259-1,n245
