xml_id	midi_id	track	channel	pitch	onset
n389-1	n371	0	0	47	24.964843750000007
n392-1	n374	0	0	47	25.141927083333336
n395-1	n377	0	0	47	25.29427083333334
n398-1	n382	0	0	47	25.47526041666667
n401-1	n385	0	0	47	25.660156250000004
n404-1	n388	0	0	47	25.824218750000004
n407-1	n391	0	0	47	26.020833333333336
n418-1	n395	0	0	47	26.191406250000004
n421-1	n399	0	0	47	26.37630208333334
n424-1	n402	0	0	47	26.56770833333334
n427-1	n406	0	0	47	26.734375000000004
n430-1	n412	0	0	47	26.92578125
n433-1	n415	0	0	47	27.110677083333332
n436-1	n418	0	0	47	27.281249999999996
n439-1	n421	0	0	47	27.484375
n613-1	n576	0	0	47	35.092447916666714
n617-1	n581	0	0	47	35.459635416666714
n621-1	n588	0	0	47	35.80208333333338
n625-1	n596	0	0	47	36.2005208333334
n645-1	n604	0	0	47	36.58333333333341
n649-1	n613	0	0	47	36.97135416666674
n653-1	n620	0	0	47	37.31770833333342
n657-1	n627	0	0	47	37.66927083333343
n677-1	n635	0	0	47	38.070312500000085
n681-1	n643	0	0	47	38.45312500000008
n685-1	n651	0	0	47	38.80338541666675
n689-1	n659	0	0	47	39.20442708333343
n709-1	n667	0	0	47	39.602864583333414
n713-1	n675	0	0	47	39.98567708333342
n717-1	n683	0	0	47	40.36328125000007
n721-1	n690	0	0	47	40.73177083333339
n741-1	n699	0	0	47	41.13671875000007
n749-1	n714	0	0	47	41.893229166666764
n773-1	n730	0	0	47	42.65625000000008
n777-1	n738	0	0	47	43.058593750000085
n781-1	n747	0	0	47	43.46744791666678
n785-1	n754	0	0	47	43.848958333333464
n805-1	n763	0	0	47	44.27343750000013
n822-1	n793	0	0	47	46.83203125000015
n828-1	n797	0	0	47	47.223958333333506
n835-1	n799	0	0	47	47.53385416666684
n878-1	n836	0	0	47	52.40494791666684
n950-1	n909	0	0	47	62.34765625000029
n974-1	n930	0	0	47	65.10416666666694
n1081-1	n1030	0	0	47	75.67708333333357
n1102-1	n1049	0	0	47	77.09375000000021
n1143-1	n1076	0	0	47	79.7304687500002
n1159-1	n1096	0	0	47	81.92708333333353
n1160-1	n1103	0	0	47	82.74088541666683
n1174-1	n1111	0	0	47	83.58593750000011
n1175-1	n1118	0	0	47	84.39713541666677
n1181-1	n1124	0	0	47	84.93098958333343
n1183-1	n1126	0	0	47	85.20182291666677
n1188-1	n1132	0	0	47	85.88932291666674
n1197-1	n1139	0	0	47	86.7330729166667
n1230-1	n1174	0	0	47	89.60026041666663
n1248-1	n1186	0	0	47	90.40104166666659
n1602-1	n1521	0	0	47	106.93229166666642
n1606-1	n1529	0	0	47	107.37369791666643
n1610-1	n1538	0	0	47	107.76171874999976
n1614-1	n1546	0	0	47	108.19010416666643
n1634-1	n1554	0	0	47	108.58463541666642
n1638-1	n1564	0	0	47	109.00520833333306
n1645-1	n1582	0	0	47	110.05598958333306
n1942-1	n1868	0	0	47	132.26562499999972
n1945-1	n1873	0	0	47	133.1210937499998
n1973-1	n1896	0	0	47	135.8802083333332
n2099-1	n2035	0	0	47	151.32421875000082
n2101-1	n2039	0	0	47	151.4947916666675
n2302-1	n2212	0	0	47	162.64973958333428
n2304-1	n2217	0	0	47	162.8489583333343
n2306-1	n2221	0	0	47	163.02473958333434
n2308-1	n2223	0	0	47	163.22526041666768
n2352-1	n2262	0	0	47	165.63411458333445
n2354-1	n2267	0	0	47	165.82031250000108
n2356-1	n2271	0	0	47	165.9973958333345
n2358-1	n2273	0	0	47	166.17057291666782
n2598-1	n2511	0	0	47	182.72656250000165
n2600-1	n2513	0	0	47	182.9960937500016
n2959-1	n2793	0	0	47	207.27734375000202
n3004-1	n2822	0	0	47	210.33984375000205
n3197-1	n2946	0	0	47	221.97786458333567
n3207-1	n2952	0	0	47	222.48307291666902
n3225-1	n2963	0	0	47	223.58984375000244
n3251-1	n2998	0	0	47	227.33854166666924
n3257-1	n3006	0	0	47	228.20182291666933
n3265-1	n3013	0	0	47	228.95703125000264
n3605-1	n3327	0	0	47	250.1471354166699
n4088-1	n3752	0	0	47	285.27734375000205
n4091-1	n3756	0	0	47	285.46223958333536
n4094-1	n3758	0	0	47	285.64192708333536
n4097-1	n3762	0	0	47	285.8151041666686
n4100-1	n3767	0	0	47	286.0013020833353
n4103-1	n3770	0	0	47	286.1901041666687
n4106-1	n3773	0	0	47	286.3606770833353
n4109-1	n3777	0	0	47	286.550781250002
n4120-1	n3781	0	0	47	286.7135416666687
n4123-1	n3784	0	0	47	286.9075520833353
n4126-1	n3788	0	0	47	287.09765625000193
n4129-1	n3792	0	0	47	287.27864583333525
n4132-1	n3797	0	0	47	287.4596354166685
n4135-1	n3800	0	0	47	287.6445312500018
n4138-1	n3803	0	0	47	287.81250000000176
n4141-1	n3806	0	0	47	287.99869791666833
n4564-1	n4206	0	0	47	309.0611979166679
n4589-1	n4225	0	0	47	311.6250000000012
n4601-1	n4234	0	0	47	313.1354166666678
n4671-1	n4304	0	0	47	319.7486979166675
n4960-1	n4579	0	0	47	348.40755208333155
n4962-1	n4582	0	0	47	348.6718749999982
n4976-1	n4594	0	0	47	350.1341145833316
n4998-1	n4612	0	0	47	351.5833333333313
n5002-1	n4620	0	0	47	352.1002604166646
n5959-1	n5541	0	0	47	415.6210937499933
n5962-1	n5545	0	0	47	415.8033854166599
n5965-1	n5547	0	0	47	415.9986979166599
n5968-1	n5552	0	0	47	416.17968749999324
n5971-1	n5557	0	0	47	416.3723958333265
n5974-1	n5560	0	0	47	416.59635416665975
n5977-1	n5564	0	0	47	416.7968749999931
n5980-1	n5566	0	0	47	416.97916666665975
n5993-1	n5569	0	0	47	417.17057291665964
n5996-1	n5574	0	0	47	417.3932291666596
n6134-1	n5708	0	0	47	423.19661458332627
n6183-1	n5757	0	0	47	426.2721354166593
n6185-1	n5764	0	0	47	426.4947916666593
n6187-1	n5766	0	0	47	426.67968749999255
n6189-1	n5771	0	0	47	426.88541666665924
n6191-1	n5772	0	0	47	427.05989583332587
n6193-1	n5775	0	0	47	427.25911458332587
n6195-1	n5779	0	0	47	427.44661458332587
n6197-1	n5783	0	0	47	427.6354166666592
n6209-1	n5784	0	0	47	427.8216145833258
n6211-1	n5789	0	0	47	428.0208333333258
n6213-1	n5790	0	0	47	428.2057291666591
n6215-1	n5794	0	0	47	428.4010416666591
n6217-1	n5796	0	0	47	428.57942708332575
n6219-1	n5801	0	0	47	428.77083333332575
n6320-1	n5895	0	0	47	434.97916666665867
n6322-1	n5897	0	0	47	435.13151041665867
n6597-1	n6149	0	0	47	451.51302083332416
n6611-1	n6157	0	0	47	452.0651041666575
n6942-1	n6452	0	0	47	502.94270833332126
n6945-1	n6457	0	0	47	503.12630208332126
n6948-1	n6463	0	0	47	503.28124999998795
n6951-1	n6466	0	0	47	503.43229166665463
n7026-1	n6537	0	0	47	506.406249999988
n7042-1	n6560	0	0	47	507.3203124999879
n7062-1	n6577	0	0	47	509.2434895833211
n1-1	n4	0	0	48	1.2252604166666665
n3-1	n8	0	0	48	1.4296874999999998
n5-1	n10	0	0	48	1.6002604166666665
n7-1	n13	0	0	48	1.77734375
n9-1	n18	0	0	48	1.9739583333333333
n11-1	n22	0	0	48	2.1575520833333335
n13-1	n26	0	0	48	2.3385416666666674
n30-1	n30	0	0	48	2.520833333333335
n32-1	n34	0	0	48	2.7148437500000018
n34-1	n38	0	0	48	2.9049479166666687
n36-1	n42	0	0	48	3.0833333333333353
n38-1	n45	0	0	48	3.2604166666666683
n40-1	n51	0	0	48	3.4388020833333357
n151-1	n164	0	0	48	9.398437500000007
n171-1	n171	0	0	48	9.760416666666673
n311-1	n296	0	0	48	18.144531250000025
n333-1	n304	0	0	48	21.93619791666669
n334-1	n307	0	0	48	22.178385416666686
n336-1	n310	0	0	48	22.32291666666669
n338-1	n314	0	0	48	22.492187500000018
n340-1	n318	0	0	48	22.654947916666686
n342-1	n322	0	0	48	22.816406250000018
n344-1	n326	0	0	48	22.992187500000018
n346-1	n330	0	0	48	23.16015625000002
n364-1	n334	0	0	48	23.33203125000002
n366-1	n338	0	0	48	23.507812500000018
n368-1	n342	0	0	48	23.66536458333335
n370-1	n346	0	0	48	23.842447916666686
n372-1	n350	0	0	48	24.020833333333353
n374-1	n354	0	0	48	24.19401041666669
n376-1	n358	0	0	48	24.361979166666682
n378-1	n362	0	0	48	24.549479166666682
n512-1	n489	0	0	48	30.588541666666682
n515-1	n492	0	0	48	30.782552083333346
n518-1	n496	0	0	48	30.970052083333346
n521-1	n499	0	0	48	31.16015625000001
n524-1	n504	0	0	48	31.335937500000007
n527-1	n507	0	0	48	31.519531250000007
n530-1	n510	0	0	48	31.700520833333343
n533-1	n513	0	0	48	31.880208333333346
n544-1	n517	0	0	48	32.06510416666668
n547-1	n522	0	0	48	32.26562500000002
n550-1	n524	0	0	48	32.42968750000002
n553-1	n530	0	0	48	32.648437500000014
n556-1	n535	0	0	48	32.82552083333336
n559-1	n538	0	0	48	32.993489583333364
n562-1	n540	0	0	48	33.1705729166667
n565-1	n543	0	0	48	33.34505208333337
n576-1	n547	0	0	48	33.535156250000036
n579-1	n551	0	0	48	33.72916666666669
n582-1	n554	0	0	48	33.907552083333364
n585-1	n558	0	0	48	34.0885416666667
n588-1	n564	0	0	48	34.28906250000004
n591-1	n568	0	0	48	34.49609375000004
n594-1	n571	0	0	48	34.66927083333338
n597-1	n574	0	0	48	34.87109375000005
n962-1	n922	0	0	48	63.29947916666697
n1122-1	n1060	0	0	48	77.96223958333354
n1930-1	n1860	0	0	48	131.40494791666632
n1987-1	n1908	0	0	48	137.65755208333314
n1982-1	n1910	0	0	48	138.06510416666652
n2013-1	n1932	0	0	48	141.09635416666666
n2026-1	n1946	0	0	48	142.99348958333354
n2050-1	n1975	0	0	48	146.67447916666706
n2118-1	n2042	0	0	48	151.68229166666748
n2121-1	n2053	0	0	48	152.39973958333422
n2319-1	n2226	0	0	48	163.42057291666768
n2321-1	n2228	0	0	48	163.60156250000102
n2323-1	n2232	0	0	48	163.78255208333437
n2325-1	n2235	0	0	48	163.95703125000102
n2369-1	n2275	0	0	48	166.34765625000117
n2371-1	n2278	0	0	48	166.54166666666785
n2373-1	n2282	0	0	48	166.72005208333454
n2375-1	n2285	0	0	48	166.90625000000117
n2493-1	n2406	0	0	48	174.71744791666814
n2497-1	n2411	0	0	48	175.14322916666816
n2509-1	n2416	0	0	48	175.50781250000153
n2513-1	n2423	0	0	48	175.89322916666816
n2531-1	n2441	0	0	48	177.11979166666816
n2535-1	n2448	0	0	48	177.46093750000153
n2539-1	n2453	0	0	48	177.90104166666816
n2543-1	n2457	0	0	48	178.25000000000156
n2561-1	n2475	0	0	48	179.5013020833349
n2591-1	n2503	0	0	48	181.766927083335
n2595-1	n2508	0	0	48	182.348958333335
n2620-1	n2528	0	0	48	184.07552083333496
n2626-1	n2539	0	0	48	184.8307291666683
n2650-1	n2551	0	0	48	185.61067708333493
n2679-1	n2577	0	0	48	188.19531250000173
n2681-1	n2579	0	0	48	188.49869791666842
n2686-1	n2585	0	0	48	189.18359375000176
n2771-1	n2659	0	0	48	195.11718750000185
n2775-1	n2664	0	0	48	195.66406250000185
n3049-1	n2858	0	0	48	213.4466145833354
n3227-1	n2971	0	0	48	224.39062500000244
n3245-1	n2982	0	0	48	225.8710937500025
n3242-1	n2994	0	0	48	226.9257812500026
n3606-1	n3329	0	0	48	250.22005208333653
n3626-1	n3339	0	0	48	250.6510416666699
n3612-1	n3343	0	0	48	250.92708333333655
n3614-1	n3347	0	0	48	251.1132812500032
n3616-1	n3348	0	0	48	251.27994791666987
n3618-1	n3352	0	0	48	251.4687500000032
n3620-1	n3357	0	0	48	251.66145833333655
n3622-1	n3360	0	0	48	251.83984375000324
n3624-1	n3366	0	0	48	252.04947916666993
n3641-1	n3369	0	0	48	252.23828125000327
n3643-1	n3373	0	0	48	252.42447916666995
n3645-1	n3376	0	0	48	252.61848958333664
n3647-1	n3378	0	0	48	252.79427083333667
n3649-1	n3383	0	0	48	252.99609375000333
n3651-1	n3385	0	0	48	253.15494791666998
n3762-1	n3491	0	0	48	259.22656250000324
n3764-1	n3494	0	0	48	259.4062500000033
n3782-1	n3497	0	0	48	259.5820312500033
n3922-1	n3626	0	0	48	268.14453125000296
n4035-1	n3690	0	0	48	282.38541666666896
n4036-1	n3694	0	0	48	282.6341145833356
n4038-1	n3697	0	0	48	282.7942708333356
n4040-1	n3701	0	0	48	282.98177083333553
n4042-1	n3704	0	0	48	283.1640625000022
n4044-1	n3708	0	0	48	283.33854166666885
n4046-1	n3712	0	0	48	283.5104166666688
n4048-1	n3717	0	0	48	283.69791666666873
n4066-1	n3721	0	0	48	283.88020833333536
n4068-1	n3725	0	0	48	284.062500000002
n4070-1	n3728	0	0	48	284.2239583333353
n4072-1	n3733	0	0	48	284.3997395833353
n4074-1	n3736	0	0	48	284.5611979166686
n4076-1	n3740	0	0	48	284.7395833333353
n4078-1	n3744	0	0	48	284.91276041666873
n4080-1	n3748	0	0	48	285.08593750000216
n4214-1	n3872	0	0	48	291.13541666666816
n4217-1	n3874	0	0	48	291.3229166666682
n4220-1	n3876	0	0	48	291.48567708333485
n4223-1	n3879	0	0	48	291.68750000000153
n4226-1	n3883	0	0	48	291.8710937500015
n4229-1	n3885	0	0	48	292.0546875000015
n4232-1	n3887	0	0	48	292.24348958333485
n4235-1	n3890	0	0	48	292.4231770833348
n4246-1	n3894	0	0	48	292.5924479166681
n4249-1	n3898	0	0	48	292.7981770833348
n4252-1	n3902	0	0	48	292.98567708333485
n4255-1	n3906	0	0	48	293.16666666666816
n4258-1	n3912	0	0	48	293.3463541666683
n4261-1	n3914	0	0	48	293.52343750000165
n4264-1	n3918	0	0	48	293.70182291666833
n4267-1	n3920	0	0	48	293.8906250000017
n4721-1	n4355	0	0	48	325.64062500000034
n4733-1	n4367	0	0	48	327.4348958333336
n4752-1	n4376	0	0	48	329.45312500000006
n4912-1	n4523	0	0	48	342.3216145833323
n4931-1	n4538	0	0	48	344.1119791666654
n4953-1	n4569	0	0	48	347.42057291666504
n4957-1	n4576	0	0	48	347.98828124999835
n4969-1	n4586	0	0	48	349.2057291666649
n4971-1	n4588	0	0	48	349.46744791666487
n4997-1	n4610	0	0	48	351.414062499998
n5016-1	n4623	0	0	48	352.37239583333115
n5020-1	n4631	0	0	48	352.899739583331
n5043-1	n4653	0	0	48	354.3411458333308
n5067-1	n4678	0	0	48	355.93880208333036
n5094-1	n4699	0	0	48	357.29166666666373
n5102-1	n4713	0	0	48	358.03255208333036
n5159-1	n4763	0	0	48	360.3697916666635
n5161-1	n4767	0	0	48	360.54947916666345
n5163-1	n4771	0	0	48	360.7395833333301
n5165-1	n4775	0	0	48	360.9283854166634
n5167-1	n4779	0	0	48	361.11848958333
n5169-1	n4783	0	0	48	361.31770833333
n5171-1	n4787	0	0	48	361.49348958332996
n5188-1	n4791	0	0	48	361.70442708332985
n5190-1	n4794	0	0	48	361.91536458332985
n5192-1	n4799	0	0	48	362.1184895833299
n5194-1	n4803	0	0	48	362.29296874999665
n5196-1	n4807	0	0	48	362.48828124999665
n5198-1	n4811	0	0	48	362.66666666666333
n5200-1	n4814	0	0	48	362.8684895833299
n5202-1	n4818	0	0	48	363.02473958333
n5221-1	n4820	0	0	48	363.17187499999665
n5224-1	n4828	0	0	48	363.3893229166632
n5228-1	n4834	0	0	48	363.78645833332985
n5231-1	n4840	0	0	48	364.0091145833298
n5234-1	n4843	0	0	48	364.1992187499963
n5238-1	n4851	0	0	48	364.60156249999625
n5257-1	n4856	0	0	48	364.7968749999962
n5260-1	n4861	0	0	48	365.0052083333296
n5264-1	n4868	0	0	48	365.3945312499963
n5267-1	n4871	0	0	48	365.59244791666305
n5270-1	n4878	0	0	48	365.799479166663
n5274-1	n4884	0	0	48	366.186197916663
n5293-1	n4891	0	0	48	366.416666666663
n5297-1	n4898	0	0	48	366.627604166663
n5302-1	n4905	0	0	48	367.02604166666293
n5306-1	n4912	0	0	48	367.2330729166628
n5310-1	n4918	0	0	48	367.44010416666276
n5315-1	n4924	0	0	48	367.81640624999613
n5335-1	n4932	0	0	48	368.0416666666628
n5339-1	n4937	0	0	48	368.2473958333295
n5344-1	n4945	0	0	48	368.6210937499961
n5348-1	n4951	0	0	48	368.8320312499961
n5352-1	n4957	0	0	48	369.05208333332945
n5357-1	n4964	0	0	48	369.40104166666276
n5376-1	n4972	0	0	48	369.71744791666265
n5380-1	n4981	0	0	48	370.1861979166627
n5384-1	n4989	0	0	48	370.5807291666627
n5388-1	n4997	0	0	48	371.01692708332945
n5408-1	n5005	0	0	48	371.3919270833295
n5412-1	n5013	0	0	48	371.79947916666276
n5417-1	n5024	0	0	48	372.54166666666276
n5655-1	n5249	0	0	48	390.2031249999952
n5704-1	n5296	0	0	48	395.34114583332797
n5722-1	n5310	0	0	48	397.1145833333278
n5717-1	n5313	0	0	48	397.52734374999443
n5742-1	n5335	0	0	48	400.72526041666083
n5761-1	n5349	0	0	48	402.5742187499939
n5787-1	n5373	0	0	48	406.1276041666606
n5999-1	n5578	0	0	48	417.5299479166596
n6002-1	n5583	0	0	48	417.7291666666596
n6005-1	n5587	0	0	48	417.93619791665964
n6008-1	n5593	0	0	48	418.1210937499929
n6038-1	n5622	0	0	48	419.4674479166597
n6041-1	n5627	0	0	48	419.65234374999307
n6044-1	n5632	0	0	48	419.82031249999295
n6047-1	n5635	0	0	48	420.0403645833263
n6060-1	n5639	0	0	48	420.24739583332627
n6063-1	n5643	0	0	48	420.44140624999295
n6066-1	n5649	0	0	48	420.61588541665964
n6069-1	n5652	0	0	48	420.8046874999929
n6072-1	n5656	0	0	48	421.00390624999284
n6075-1	n5661	0	0	48	421.19531249999284
n6078-1	n5666	0	0	48	421.3723958333263
n6081-1	n5669	0	0	48	421.5364583333263
n6097-1	n5672	0	0	48	421.7161458333263
n6100-1	n5680	0	0	48	421.9231770833262
n6103-1	n5685	0	0	48	422.1132812499929
n6106-1	n5688	0	0	48	422.2864583333262
n6109-1	n5691	0	0	48	422.47135416665947
n6112-1	n5697	0	0	48	422.6744791666595
n6115-1	n5699	0	0	48	422.8111979166595
n6117-1	n5705	0	0	48	423.0195312499929
n6283-1	n5851	0	0	48	432.25390624999227
n6285-1	n5854	0	0	48	432.4531249999923
n6287-1	n5859	0	0	48	432.65624999999227
n6289-1	n5862	0	0	48	432.8619791666589
n6291-1	n5865	0	0	48	433.03515624999216
n6293-1	n5867	0	0	48	433.23437499999216
n6295-1	n5871	0	0	48	433.4166666666588
n6297-1	n5873	0	0	48	433.6184895833254
n6309-1	n5877	0	0	48	433.80989583332536
n6311-1	n5881	0	0	48	434.02864583332536
n6313-1	n5883	0	0	48	434.20312499999204
n6315-1	n5886	0	0	48	434.4127604166587
n6317-1	n5888	0	0	48	434.57812499999204
n6319-1	n5891	0	0	48	434.78255208332536
n6347-1	n5900	0	0	48	435.328124999992
n6365-1	n5919	0	0	48	436.5169270833252
n6596-1	n6147	0	0	48	451.4140624999908
n6610-1	n6156	0	0	48	451.95833333332416
n6613-1	n6159	0	0	48	452.24609374999073
n6746-1	n6282	0	0	48	466.52343749999017
n6757-1	n6298	0	0	48	469.7526041666565
n6835-1	n6369	0	0	48	483.50520833332234
n6850-1	n6384	0	0	48	489.9127604166552
n6885-1	n6393	0	0	48	500.0677083333213
n6888-1	n6398	0	0	48	500.48177083332143
n6890-1	n6401	0	0	48	500.6861979166547
n6892-1	n6405	0	0	48	500.867187499988
n6894-1	n6409	0	0	48	501.0325520833214
n6896-1	n6412	0	0	48	501.18619791665475
n6898-1	n6416	0	0	48	501.37760416665475
n6916-1	n6419	0	0	48	501.5533854166547
n6918-1	n6423	0	0	48	501.7252604166547
n6920-1	n6427	0	0	48	501.9088541666547
n6922-1	n6431	0	0	48	502.0872395833213
n6924-1	n6435	0	0	48	502.2513020833213
n6926-1	n6440	0	0	48	502.42057291665463
n6928-1	n6443	0	0	48	502.5794270833213
n6930-1	n6449	0	0	48	502.75520833332126
n6955-1	n6470	0	0	48	503.58723958332126
n6958-1	n6473	0	0	48	503.75390624998795
n6961-1	n6478	0	0	48	503.921874999988
n6964-1	n6481	0	0	48	504.082031249988
n6980-1	n6483	0	0	48	504.2434895833213
n6983-1	n6490	0	0	48	504.4466145833214
n6986-1	n6495	0	0	48	504.6015624999882
n6989-1	n6496	0	0	48	504.7473958333215
n6992-1	n6500	0	0	48	504.90234374998823
n7027-1	n6539	0	0	48	506.4739583333213
n7056-1	n6565	0	0	48	508.4505208333212
n7075-1	n6579	0	0	48	510.1341145833211
n837-1	n801	0	0	49	47.93619791666684
n880-1	n840	0	0	49	52.79427083333351
n953-1	n915	0	0	49	62.776041666666956
n965-1	n924	0	0	49	64.19010416666697
n1082-1	n1033	0	0	49	75.84114583333357
n1105-1	n1054	0	0	49	77.50260416666688
n1125-1	n1069	0	0	49	78.84635416666687
n1447-1	n1373	0	0	49	100.45833333333316
n1450-1	n1381	0	0	49	100.69270833333314
n1454-1	n1385	0	0	49	101.07682291666647
n1457-1	n1391	0	0	49	101.27864583333316
n1460-1	n1397	0	0	49	101.49348958333314
n1464-1	n1404	0	0	49	101.8906249999998
n1483-1	n1408	0	0	49	102.1015624999998
n1486-1	n1415	0	0	49	102.3085937499998
n1490-1	n1422	0	0	49	102.7148437499998
n1493-1	n1427	0	0	49	102.92838541666646
n1496-1	n1431	0	0	49	103.11197916666646
n1500-1	n1436	0	0	49	103.49739583333312
n1519-1	n1445	0	0	49	103.74348958333313
n1523-1	n1450	0	0	49	103.94401041666647
n1528-1	n1458	0	0	49	104.32682291666646
n1532-1	n1463	0	0	49	104.52604166666644
n1536-1	n1471	0	0	49	104.74088541666643
n1541-1	n1477	0	0	49	105.12630208333309
n1561-1	n1483	0	0	49	105.33984374999974
n1565-1	n1491	0	0	49	105.55859374999977
n1570-1	n1498	0	0	49	105.95963541666643
n1574-1	n1502	0	0	49	106.14322916666643
n1578-1	n1509	0	0	49	106.35416666666642
n1583-1	n1515	0	0	49	106.72135416666642
n2472-1	n2383	0	0	49	173.19661458333482
n2476-1	n2390	0	0	49	173.57942708333482
n2485-1	n2396	0	0	49	173.96093750000148
n2489-1	n2402	0	0	49	174.3567708333348
n2510-1	n2417	0	0	49	175.63802083333485
n2514-1	n2424	0	0	49	175.98958333333482
n2518-1	n2429	0	0	49	176.36328125000148
n2522-1	n2436	0	0	49	176.70442708333482
n2586-1	n2500	0	0	49	181.56119791666833
n2909-1	n2750	0	0	49	203.54947916666862
n2912-1	n2759	0	0	49	204.11197916666862
n3941-1	n3638	0	0	49	273.33854166666947
n4603-1	n4239	0	0	49	313.5546875000011
n4653-1	n4287	0	0	49	317.8997395833343
n4675-1	n4308	0	0	49	320.57942708333405
n5803-1	n5385	0	0	49	408.05729166666043
n5789-1	n5390	0	0	49	408.462239583327
n5791-1	n5393	0	0	49	408.6536458333269
n5793-1	n5398	0	0	49	408.8216145833269
n5795-1	n5399	0	0	49	408.9934895833269
n5797-1	n5403	0	0	49	409.15364583332695
n5799-1	n5408	0	0	49	409.35807291666026
n5801-1	n5411	0	0	49	409.5377604166603
n5820-1	n5416	0	0	49	409.72395833332695
n5822-1	n5419	0	0	49	409.9257812499936
n5824-1	n5423	0	0	49	410.0989583333269
n5826-1	n5429	0	0	49	410.2955729166602
n5828-1	n5431	0	0	49	410.4557291666602
n5830-1	n5437	0	0	49	410.64713541666015
n6221-1	n5803	0	0	49	428.96354166665907
n6223-1	n5805	0	0	49	429.1132812499924
n42-1	n54	0	0	50	3.6015625000000027
n44-1	n59	0	0	50	3.777343750000002
n62-1	n64	0	0	50	3.983072916666669
n108-1	n105	0	0	50	6.83463541666667
n110-1	n111	0	0	50	7.048177083333337
n112-1	n113	0	0	50	7.22916666666667
n114-1	n117	0	0	50	7.419270833333337
n116-1	n124	0	0	50	7.6002604166666705
n118-1	n125	0	0	50	7.7708333333333375
n120-1	n130	0	0	50	7.963541666666671
n122-1	n135	0	0	50	8.144531250000005
n140-1	n138	0	0	50	8.324218750000004
n142-1	n142	0	0	50	8.50520833333334
n144-1	n146	0	0	50	8.68489583333334
n146-1	n150	0	0	50	8.869791666666673
n148-1	n154	0	0	50	9.050781250000007
n150-1	n157	0	0	50	9.21223958333334
n387-1	n368	0	0	50	24.742187500000007
n390-1	n370	0	0	50	24.945312500000007
n393-1	n373	0	0	50	25.121093750000004
n396-1	n378	0	0	50	25.296875000000007
n399-1	n383	0	0	50	25.47526041666667
n402-1	n386	0	0	50	25.66276041666667
n405-1	n389	0	0	50	25.835937500000004
n408-1	n392	0	0	50	26.027343750000004
n419-1	n397	0	0	50	26.207031250000004
n422-1	n400	0	0	50	26.386718750000007
n425-1	n403	0	0	50	26.56770833333334
n428-1	n408	0	0	50	26.77994791666667
n431-1	n413	0	0	50	26.9609375
n434-1	n416	0	0	50	27.119791666666664
n437-1	n419	0	0	50	27.350260416666664
n440-1	n422	0	0	50	27.490885416666664
n459-1	n426	0	0	50	27.69921875
n460-1	n429	0	0	50	27.942708333333332
n462-1	n433	0	0	50	28.0859375
n464-1	n437	0	0	50	28.261718749999993
n466-1	n441	0	0	50	28.436197916666657
n468-1	n445	0	0	50	28.62369791666666
n470-1	n449	0	0	50	28.789062499999996
n472-1	n453	0	0	50	28.985677083333332
n490-1	n456	0	0	50	29.153645833333332
n492-1	n460	0	0	50	29.343749999999996
n494-1	n464	0	0	50	29.511718749999996
n496-1	n468	0	0	50	29.69140625
n498-1	n472	0	0	50	29.873697916666668
n500-1	n477	0	0	50	30.06770833333334
n502-1	n480	0	0	50	30.20703125000001
n504-1	n484	0	0	50	30.399739583333346
n1984-1	n1915	0	0	50	138.63932291666654
n1998-1	n1926	0	0	50	140.2278645833333
n2040-1	n1958	0	0	50	144.72656250000026
n2120-1	n2052	0	0	50	152.32421875000088
n2193-1	n2105	0	0	50	156.10026041666765
n2195-1	n2107	0	0	50	156.27213541666768
n2198-1	n2110	0	0	50	156.46875000000102
n2200-1	n2114	0	0	50	156.67187500000105
n2202-1	n2118	0	0	50	156.83463541666774
n2204-1	n2120	0	0	50	157.0182291666677
n2206-1	n2122	0	0	50	157.2005208333344
n2208-1	n2124	0	0	50	157.39192708333437
n2219-1	n2127	0	0	50	157.73437500000105
n2223-1	n2133	0	0	50	158.06770833333442
n2225-1	n2135	0	0	50	158.2239583333344
n2227-1	n2139	0	0	50	158.4114583333344
n2229-1	n2143	0	0	50	158.58984375000108
n2231-1	n2146	0	0	50	158.7447916666677
n2233-1	n2148	0	0	50	158.9427083333344
n2244-1	n2151	0	0	50	159.16406250000105
n2246-1	n2155	0	0	50	159.3489583333344
n2248-1	n2158	0	0	50	159.51171875000105
n2250-1	n2160	0	0	50	159.68750000000105
n2252-1	n2164	0	0	50	159.910156250001
n2254-1	n2168	0	0	50	160.07291666666768
n2256-1	n2171	0	0	50	160.2513020833343
n2258-1	n2173	0	0	50	160.43880208333428
n2269-1	n2176	0	0	50	160.6080729166676
n2271-1	n2180	0	0	50	160.80598958333428
n2273-1	n2183	0	0	50	160.9869791666676
n2275-1	n2185	0	0	50	161.16406250000094
n2277-1	n2189	0	0	50	161.3424479166676
n2279-1	n2192	0	0	50	161.50520833333428
n2281-1	n2196	0	0	50	161.68229166666757
n2283-1	n2198	0	0	50	161.8541666666676
n2295-1	n2202	0	0	50	162.06119791666762
n2297-1	n2206	0	0	50	162.22786458333428
n2327-1	n2237	0	0	50	164.14583333333437
n2329-1	n2241	0	0	50	164.30859375000102
n2331-1	n2245	0	0	50	164.51562500000108
n2333-1	n2248	0	0	50	164.67838541666777
n2377-1	n2288	0	0	50	167.08723958333448
n2379-1	n2291	0	0	50	167.25130208333448
n2381-1	n2296	0	0	50	167.44531250000114
n2383-1	n2298	0	0	50	167.60807291666782
