xml_id	midi_id	track	channel	pitch	onset
n1536-1	n1474	0	0	49	108.38899185833368
n1541-1	n1486	0	0	49	108.77894949375035
n1561-1	n1490	0	0	49	108.95630008958366
n1565-1	n1496	0	0	49	109.15181309583369
n1570-1	n1506	0	0	49	109.54283910833368
n1574-1	n1513	0	0	49	109.72125808125037
n1578-1	n1517	0	0	49	109.89754030000036
n1583-1	n1526	0	0	49	110.28322442708367
n2472-1	n2403	0	0	49	176.13371433541565
n2476-1	n2409	0	0	49	176.51512495416566
n2485-1	n2415	0	0	49	176.9179031145823
n2489-1	n2421	0	0	49	177.27260430624892
n2510-1	n2437	0	0	49	178.7352125333323
n2514-1	n2444	0	0	49	179.10807613541556
n2518-1	n2449	0	0	49	179.5236748208322
n2522-1	n2456	0	0	49	179.8826495208322
n2586-1	n2521	0	0	49	185.13372288541538
n2909-1	n2768	0	0	49	208.4318219416648
n2912-1	n2777	0	0	49	208.97028399166476
n3941-1	n3657	0	0	49	280.58787339583125
n4603-1	n4269	0	0	49	320.20329564583153
n4653-1	n4319	0	0	49	324.4746672249984
n4675-1	n4341	0	0	49	327.32402890624854
n5803-1	n5424	0	0	49	414.6563768291683
n5789-1	n5426	0	0	49	414.99932587291835
n5791-1	n5430	0	0	49	415.1916337479184
n5793-1	n5433	0	0	49	415.38714675416844
n5795-1	n5438	0	0	49	415.58052300625184
n5797-1	n5440	0	0	49	415.75680522500187
n5799-1	n5445	0	0	49	415.92774555833523
n5801-1	n5448	0	0	49	416.1072329083352
n5820-1	n5452	0	0	49	416.3027459145852
n5822-1	n5455	0	0	49	416.47902813333525
n5824-1	n5460	0	0	49	416.6617206145853
n5826-1	n5464	0	0	49	416.83159257083526
n5828-1	n5469	0	0	49	417.0174901833352
n5830-1	n5473	0	0	49	417.1927040250019
n6221-1	n5836	0	0	49	435.01323377500347
n6223-1	n5837	0	0	49	435.16280656667016
n42-1	n56	0	0	50	6.620732785416671
n44-1	n57	0	0	50	6.777784216666671
n62-1	n64	0	0	50	7.009622043750005
n108-1	n105	0	0	50	9.940180383333342
n110-1	n111	0	0	50	10.132488258333339
n112-1	n112	0	0	50	10.30556534583334
n114-1	n118	0	0	50	10.50642023750001
n116-1	n120	0	0	50	10.67629219375001
n118-1	n125	0	0	50	10.853642789583343
n120-1	n130	0	0	50	11.040608779166678
n122-1	n132	0	0	50	11.210480735416677
n140-1	n136	0	0	50	11.402788610416678
n142-1	n140	0	0	50	11.583344337500012
n144-1	n144	0	0	50	11.757489802083347
n146-1	n149	0	0	50	11.943387414583347
n148-1	n152	0	0	50	12.101507222916682
n150-1	n156	0	0	50	12.300225360416684
n387-1	n366	0	0	50	27.505368010416653
n390-1	n370	0	0	50	27.711564787499984
n393-1	n373	0	0	50	27.881436743749983
n396-1	n377	0	0	50	28.072676241666652
n399-1	n382	0	0	50	28.272462756249983
n402-1	n385	0	0	50	28.453018483333313
n405-1	n388	0	0	50	28.643189604166643
n408-1	n390	0	0	50	28.80878805208331
n419-1	n395	0	0	50	28.99468566458331
n422-1	n399	0	0	50	29.175241391666642
n425-1	n402	0	0	50	29.36968602083331
n428-1	n406	0	0	50	29.56519902708331
n431-1	n411	0	0	50	29.738276114583307
n434-1	n415	0	0	50	29.91990021874997
n437-1	n417	0	0	50	30.098319191666636
n440-1	n421	0	0	50	30.285285181249968
n459-1	n425	0	0	50	30.525670024999965
n460-1	n427	0	0	50	30.668832554166627
n462-1	n432	0	0	50	30.871824199999967
n464-1	n435	0	0	50	31.0235337458333
n466-1	n439	0	0	50	31.206226227083302
n468-1	n443	0	0	50	31.39746572499997
n470-1	n448	0	0	50	31.581226583333308
n472-1	n452	0	0	50	31.75430367083331
n490-1	n455	0	0	50	31.919902118749977
n492-1	n459	0	0	50	32.09618433749998
n494-1	n463	0	0	50	32.28742383541665
n496-1	n467	0	0	50	32.46584280833331
n498-1	n471	0	0	50	32.634646387499984
n500-1	n475	0	0	50	32.80772347499998
n502-1	n479	0	0	50	32.98080056249999
n504-1	n483	0	0	50	33.166698174999986
n1984-1	n1926	0	0	50	141.25974958124976
n1998-1	n1939	0	0	50	142.8174433687497
n2040-1	n1970	0	0	50	147.1475756874994
n2120-1	n2067	0	0	50	154.42322362499914
n2193-1	n2120	0	0	50	158.33455212708245
n2195-1	n2124	0	0	50	158.54609078958242
n2198-1	n2125	0	0	50	158.71809949999908
n2200-1	n2129	0	0	50	158.90506548958243
n2202-1	n2134	0	0	50	159.0930998562491
n2204-1	n2136	0	0	50	159.29288637083243
n2206-1	n2138	0	0	50	159.48519424583242
n2208-1	n2140	0	0	50	159.66147646458242
n2219-1	n2143	0	0	50	159.97237419583243
n2221-1	n2146	0	0	50	160.1454512833324
n2223-1	n2150	0	0	50	160.3431010437491
n2225-1	n2152	0	0	50	160.52793027916576
n2227-1	n2156	0	0	50	160.74267407291572
n2229-1	n2160	0	0	50	160.92643493124905
n2231-1	n2163	0	0	50	161.10164877291572
n2233-1	n2165	0	0	50	161.2960934020824
n2244-1	n2168	0	0	50	161.49053803124903
n2246-1	n2172	0	0	50	161.67429888958242
n2248-1	n2175	0	0	50	161.85805974791575
n2250-1	n2177	0	0	50	162.0396838520824
n2252-1	n2181	0	0	50	162.21810282499905
n2254-1	n2185	0	0	50	162.42216284791573
n2256-1	n2188	0	0	50	162.60271857499907
n2258-1	n2190	0	0	50	162.77152215416575
n2269-1	n2193	0	0	50	162.98947107916572
n2271-1	n2196	0	0	50	163.15934303541573
n2273-1	n2200	0	0	50	163.3527192874991
n2275-1	n2202	0	0	50	163.51724935833244
n2277-1	n2206	0	0	50	163.72878802083247
n2279-1	n2210	0	0	50	163.90186510833246
n2281-1	n2213	0	0	50	164.0674635562491
n2283-1	n2215	0	0	50	164.2651133166658
n2295-1	n2218	0	0	50	164.43712202708247
n2297-1	n2222	0	0	50	164.60806236041583
n2327-1	n2256	0	0	50	166.6230215395825
n2329-1	n2260	0	0	50	166.79930375833248
n2331-1	n2264	0	0	50	166.97451759999913
n2333-1	n2267	0	0	50	167.16148358958245
n2377-1	n2307	0	0	50	169.5802893062491
n2379-1	n2311	0	0	50	169.7480245083325
n2381-1	n2315	0	0	50	169.93926400624918
n2383-1	n2317	0	0	50	170.09204192916587
n2583-1	n2516	0	0	50	184.67325236249872
n2597-1	n2531	0	0	50	186.37197192499866
n2601-1	n2536	0	0	50	186.9104339749986
n2770-1	n2676	0	0	50	199.30467651874824
n2789-1	n2684	0	0	50	200.27048940208155
n2793-1	n2693	0	0	50	200.80895145208154
n2948-1	n2798	0	0	50	211.61879078124812
n2957-1	n2807	0	0	50	212.18182550416486
n2999-1	n2829	0	0	50	214.8378109333315
n3002-1	n2838	0	0	50	215.41793968958152
n3191-1	n2959	0	0	50	228.64872148958105
n3206-1	n2961	0	0	50	228.87949093958102
n3196-1	n2970	0	0	50	229.7812011979142
n3239-1	n3001	0	0	50	233.0173153833306
n3250-1	n3008	0	0	50	233.72671776666394
n3256-1	n3016	0	0	50	234.5643253999973
n3266-1	n3024	0	0	50	235.25129186458074
n3287-1	n3042	0	0	50	236.96496870624745
n3291-1	n3046	0	0	50	237.36561011249745
n3295-1	n3050	0	0	50	237.7352685833308
n3299-1	n3054	0	0	50	238.12949972708083
n3607-1	n3340	0	0	50	256.7865687333307
n3653-1	n3404	0	0	50	259.9105033249973
n3655-1	n3409	0	0	50	260.0878539208308
n3673-1	n3413	0	0	50	260.3228968791642
n3719-1	n3456	0	0	50	263.40195963333093
n3721-1	n3458	0	0	50	263.56542132708086
n3723-1	n3464	0	0	50	263.7523873166643
n3725-1	n3465	0	0	50	263.93828492916424
n3727-1	n3469	0	0	50	264.1102936395808
n3729-1	n3473	0	0	50	264.3186271708308
n3731-1	n3477	0	0	50	264.50238802916414
n3733-1	n3482	0	0	50	264.6882856416642
n3751-1	n3487	0	0	50	264.87204649999757
n3753-1	n3489	0	0	50	265.05367060416427
n3755-1	n3496	0	0	50	265.2587990041643
n3757-1	n3499	0	0	50	265.4393547312477
n3759-1	n3501	0	0	50	265.616705327081
n3761-1	n3507	0	0	50	265.80687644791436
n4089-1	n3774	0	0	50	291.7246361124978
n4092-1	n3778	0	0	50	291.9447217916645
n4095-1	n3780	0	0	50	292.11245699374774
n4098-1	n3785	0	0	50	292.35497859166435
n4101-1	n3790	0	0	50	292.5323291874976
n4104-1	n3793	0	0	50	292.7214319312477
n4107-1	n3796	0	0	50	292.90519278958106
n4110-1	n3798	0	0	50	293.0857485166644
n4121-1	n3802	0	0	50	293.28126152291446
n4124-1	n3807	0	0	50	293.4650223812478
n4127-1	n3809	0	0	50	293.6498516166645
n4130-1	n3813	0	0	50	293.8346808520812
n4133-1	n3819	0	0	50	294.0205784645812
n4136-1	n3822	0	0	50	294.2043393229145
n4139-1	n3826	0	0	50	294.39878395208126
n4142-1	n3828	0	0	50	294.5718610395813
n4161-1	n3833	0	0	50	294.8282715395812
n4162-1	n3835	0	0	50	294.9938699874979
n4164-1	n3840	0	0	50	295.17869922291453
n4166-1	n3844	0	0	50	295.37955411458114
n4168-1	n3847	0	0	50	295.5601098416645
n4170-1	n3851	0	0	50	295.7267766666645
n4172-1	n3856	0	0	50	295.9276315583311
n4174-1	n3859	0	0	50	296.0793411041644
n4192-1	n3863	0	0	50	296.2887430124978
n4194-1	n3867	0	0	50	296.45434146041447
n4196-1	n3872	0	0	50	296.6541279749978
n4198-1	n3875	0	0	50	296.81331616041444
n4200-1	n3879	0	0	50	297.0034872812478
n4202-1	n3883	0	0	50	297.1573335812479
n4204-1	n3887	0	0	50	297.37635088333116
n4206-1	n3891	0	0	50	297.53981257708114
n4613-1	n4274	0	0	50	320.59752678958154
n4657-1	n4323	0	0	50	325.41163392708177
n4679-1	n4349	0	0	50	327.77488403541525
n4724-1	n4392	0	0	50	333.50993221874904
n4735-1	n4401	0	0	50	335.2065150270823
n4914-1	n4556	0	0	50	349.994990614583
n4959-1	n4605	0	0	50	355.7482012083332
n4963-1	n4610	0	0	50	356.31550943958337
n4975-1	n4620	0	0	50	357.5633738729167
n4979-1	n4625	0	0	50	358.1296137270835
n4999-1	n4641	0	0	50	359.29521312500015
n5001-1	n4645	0	0	50	359.54735011666685
n5022-1	n4663	0	0	50	360.7343170562502
n5046-1	n4686	0	0	50	362.37534425625023
n5070-1	n4710	0	0	50	364.04201250625033
n5096-1	n4730	0	0	50	365.23218457708373
n5104-1	n4746	0	0	50	365.95120235416715
n5294-1	n4919	0	0	50	373.80591067083395
n5298-1	n4925	0	0	50	373.9992869229173
n5303-1	n4934	0	0	50	374.3935180666673
n5307-1	n4941	0	0	50	374.5730054166673
n5311-1	n4947	0	0	50	374.7717235541674
n5316-1	n4954	0	0	50	375.1467239104175
n5336-1	n4961	0	0	50	375.32621126041755
n5340-1	n4966	0	0	50	375.5185191354176
n5345-1	n4973	0	0	50	375.87322032708425
n5349-1	n4980	0	0	50	376.04950254583423
n5353-1	n4985	0	0	50	376.2364685354176
n5358-1	n4995	0	0	50	376.6157424000009
n5695-1	n5329	0	0	50	400.6670473000014
n5706-1	n5342	0	0	50	402.40529681458463
n5719-1	n5356	0	0	50	404.5078629145847
n5733-1	n5369	0	0	50	406.04953104583484
n6011-1	n5633	0	0	50	424.7204889541694
n6014-1	n5636	0	0	50	424.90424981250277
n6027-1	n5639	0	0	50	425.08053203125274
n6030-1	n5643	0	0	50	425.27604503750274
n6184-1	n5794	0	0	50	432.4245561020864
n6186-1	n5798	0	0	50	432.6040434520865
n6188-1	n5800	0	0	50	432.78139404791983
n6190-1	n5802	0	0	50	432.9747703000032
n6192-1	n5806	0	0	50	433.1510525187532
n6194-1	n5808	0	0	50	433.35190741041987
n6196-1	n5813	0	0	50	433.71408724167
n6210-1	n5818	0	0	50	433.8989164770867
n6212-1	n5821	0	0	50	434.0805405812534
n6214-1	n5823	0	0	50	434.2739168333367
n6216-1	n5825	0	0	50	434.45767769167
n6218-1	n5830	0	0	50	434.64678043542006
n6220-1	n5832	0	0	50	434.8198575229201
n6248-1	n5842	0	0	50	435.3989179020868
n6321-1	n5926	0	0	50	440.86580343750325
n6323-1	n5928	0	0	50	441.0164446062532
n6396-1	n5977	0	0	50	444.15640485416975
n6414-1	n5995	0	0	50	445.5014916020864
n6595-1	n6178	0	0	50	457.05171625000406
n6612-1	n6191	0	0	50	457.71624679583744
n6755-1	n6327	0	0	50	472.7077140291716
n6766-1	n6334	0	0	50	474.83698955625533
n6837-1	n6407	0	0	50	488.3861477270889
n6852-1	n6417	0	0	50	495.2643593895887
n6943-1	n6486	0	0	50	505.3690698437561
n6946-1	n6491	0	0	50	505.53146316042285
n6949-1	n6497	0	0	50	505.6981299854229
n6952-1	n6499	0	0	50	505.8509079083396
n7028-1	n6576	0	0	50	509.00689381250646
n7043-1	n6591	0	0	50	509.9417237604232
n7063-1	n6609	0	0	50	512.0250590729235
n308-1	n294	0	0	51	21.06625932916665
n614-1	n577	0	0	51	38.16670292500003
n618-1	n581	0	0	51	38.5758913479167
n678-1	n637	0	0	51	41.11221854375003
n682-1	n645	0	0	51	41.467988112500024
n742-1	n701	0	0	51	43.97867425833336
n750-1	n719	0	0	51	44.71478606875004
n774-1	n735	0	0	51	45.45730814166674
n782-1	n751	0	0	51	46.162437016666715
n806-1	n767	0	0	51	46.88359154791671
n818-1	n791	0	0	51	49.08124320833335
n821-1	n794	0	0	51	49.371841775000014
n839-1	n807	0	0	51	50.893210741666685
n849-1	n812	0	0	51	51.63680119166669
n882-1	n847	0	0	51	55.60795881041669
n951-1	n913	0	0	51	65.07057463749997
n963-1	n924	0	0	51	66.03104563541669
n1083-1	n1040	0	0	51	79.05563065833344
n1103-1	n1054	0	0	51	80.21268303958347
n1123-1	n1064	0	0	51	81.10477790416685
n1187-1	n1135	0	0	51	89.42957213750037
n1189-1	n1138	0	0	51	89.72230745833372
n1203-1	n1150	0	0	51	91.20094134166706
n1225-1	n1167	0	0	51	92.7319257020837
n1229-1	n1176	0	0	51	93.29175529375034
n1946-1	n1888	0	0	51	135.71700927291656
n2344-1	n2270	0	0	51	167.36661198958245
n2346-1	n2272	0	0	51	167.54609933958247
n2348-1	n2277	0	0	51	167.73199695208245
n2350-1	n2279	0	0	51	167.9157578104158
n2395-1	n2320	0	0	51	170.30037546041586
n2397-1	n2323	0	0	51	170.46917903958254
n2399-1	n2328	0	0	51	170.66789717708258
n2401-1	n2331	0	0	51	170.8505896583326
n2448-1	n2381	0	0	51	174.54396923541574
n2452-1	n2386	0	0	51	174.96918331458232
n2464-1	n2391	0	0	51	175.38371362291568
n2468-1	n2398	0	0	51	175.743756699999
n2486-1	n2416	0	0	51	177.02474082291562
n2490-1	n2423	0	0	51	177.4061514416656
n2494-1	n2428	0	0	51	177.92858783541564
n2498-1	n2432	0	0	51	178.3452548979156
n2580-1	n2511	0	0	51	184.25979043124872
n2776-1	n2683	0	0	51	200.0984806916649
n2795-1	n2697	0	0	51	201.0803192312482
n2799-1	n2705	0	0	51	201.57070431249818
n2864-1	n2738	0	0	51	205.18181885416482
n2867-1	n2746	0	0	51	205.7063920020815
n3038-1	n2859	0	0	51	218.17007905624814
n3047-1	n2867	0	0	51	218.74486592708143
n3236-1	n2997	0	0	51	232.63590476458066
n3241-1	n3004	0	0	51	233.3218028520806
n3253-1	n3012	0	0	51	234.1348378124973
n3259-1	n3020	0	0	51	234.9371890020807
n3919-1	n3642	0	0	51	274.9372270020812
n3968-1	n3673	0	0	51	285.336809531248
n5832-1	n5477	0	0	51	417.38928540833524
n5834-1	n5481	0	0	51	417.55595223333523
n5852-1	n5483	0	0	51	417.7536019937519
n6110-1	n5725	0	0	51	428.7151508687531
n6113-1	n5729	0	0	51	428.89250146458636
n6615-1	n6194	0	0	51	457.9758624270874
n2-1	n2	0	0	52	4.314106662500002
n4-1	n7	0	0	52	4.4893205041666695
n6-1	n10	0	0	52	4.648508689583336
n8-1	n15	0	0	52	4.831201170833335
n10-1	n20	0	0	52	5.019235537500003
n12-1	n23	0	0	52	5.19124424791667
n14-1	n25	0	0	52	5.37714186041667
n31-1	n29	0	0	52	5.548082193750003
n33-1	n33	0	0	52	5.72329603541667
n35-1	n37	0	0	52	5.894236368750003
n37-1	n41	0	0	52	6.066245079166669
n39-1	n45	0	0	52	6.240390543750003
n41-1	n50	0	0	52	6.42521977916667
n152-1	n160	0	0	52	12.476507579166684
n154-1	n167	0	0	52	12.658131683333353
n513-1	n489	0	0	52	33.380373591666654
n516-1	n491	0	0	52	33.55772418749999
n519-1	n495	0	0	52	33.748963685416655
n522-1	n498	0	0	52	33.94768182291667
n525-1	n503	0	0	52	34.14533158333334
n528-1	n507	0	0	52	34.34939160625
n531-1	n510	0	0	52	34.54276785833334
n534-1	n513	0	0	52	34.732938979166676
n545-1	n516	0	0	52	34.915631460416684
n548-1	n520	0	0	52	35.09725556458336
n551-1	n524	0	0	52	35.31520448958336
n554-1	n527	0	0	52	35.48934995416669
n557-1	n534	0	0	52	35.69554673125003
n560-1	n536	0	0	52	35.8643503104167
n563-1	n540	0	0	52	36.06520520208337
n566-1	n542	0	0	52	36.230803650000034
n577-1	n547	0	0	52	36.42952178750004
n580-1	n550	0	0	52	36.61007751458338
n583-1	n554	0	0	52	36.79704350416671
n586-1	n557	0	0	52	36.97653085416671
n589-1	n563	0	0	52	37.152813072916715
n592-1	n566	0	0	52	37.36114660416672
n595-1	n570	0	0	52	37.55024934791671
n598-1	n573	0	0	52	37.746830731250036
n622-1	n590	0	0	52	38.95409683541669
n626-1	n597	0	0	52	39.304524518750036
n654-1	n622	0	0	52	40.422046947916705
n658-1	n630	0	0	52	40.753243843750035
n686-1	n653	0	0	52	41.803458516666694
n690-1	n661	0	0	52	42.160296462500035
n718-1	n685	0	0	52	43.261793235416704
n722-1	n693	0	0	52	43.613289295833376
n748-1	n715	0	0	52	44.52675170208337
n756-1	n731	0	0	52	45.265000266666725
n778-1	n742	0	0	52	45.79598367708339
n786-1	n758	0	0	52	46.548121143750045
n851-1	n815	0	0	52	51.996844268750024
n948-1	n908	0	0	52	64.15390709999996
n954-1	n918	0	0	52	65.51288274999999
n958-1	n932	0	0	52	67.02677307708336
n969-1	n935	0	0	52	68.16459467083338
n989-1	n943	0	0	52	70.19985301458334
n1100-1	n1046	0	0	52	79.34088733958346
n1106-1	n1058	0	0	52	80.61225606875014
n1120-1	n1073	0	0	52	82.01396680208352
n1126-1	n1082	0	0	52	83.05563445833354
n1158-1	n1096	0	0	52	85.0129012750003
n1180-1	n1125	0	0	52	88.41995579375035
n1184-1	n1132	0	0	52	89.01290507500035
n1196-1	n1142	0	0	52	90.2671797708337
n1198-1	n1145	0	0	52	90.5609834687504
n1224-1	n1165	0	0	52	92.58555804166706
n1243-1	n1180	0	0	52	93.5588495645837
n1247-1	n1187	0	0	52	94.05030302291706
n1270-1	n1210	0	0	52	95.58662926875046
n1294-1	n1234	0	0	52	97.2800069458338
n1321-1	n1256	0	0	52	98.71483736875051
n1329-1	n1272	0	0	52	99.4530859333338
n1386-1	n1322	0	0	52	101.7928317458338
n1388-1	n1325	0	0	52	101.96484045625047
n1390-1	n1330	0	0	52	102.14753293750044
n1392-1	n1333	0	0	52	102.33984081250044
n1394-1	n1338	0	0	52	102.53001193333375
n1396-1	n1342	0	0	52	102.70843090625041
n1398-1	n1346	0	0	52	102.88684987916707
n1415-1	n1350	0	0	52	103.07808937708374
n1417-1	n1353	0	0	52	103.29176479375042
n1419-1	n1357	0	0	52	103.47232052083375
n1421-1	n1362	0	0	52	103.65928651041709
n1423-1	n1365	0	0	52	103.8323635979171
n1425-1	n1369	0	0	52	104.01398770208374
n1427-1	n1374	0	0	52	104.20202206875041
n1429-1	n1377	0	0	52	104.35907350000038
n1448-1	n1379	0	0	52	104.48300524166704
n1451-1	n1386	0	0	52	104.68706526458371
n1455-1	n1392	0	0	52	105.04390321041703
n1458-1	n1397	0	0	52	105.23193757708367
n1461-1	n1401	0	0	52	105.43279246875036
n1465-1	n1408	0	0	52	105.80672444791703
n1484-1	n1413	0	0	52	105.98300666666704
n1487-1	n1418	0	0	52	106.17210941041704
n1491-1	n1427	0	0	52	106.54390463541702
n1494-1	n1431	0	0	52	106.707366329167
n1497-1	n1436	0	0	52	106.88899043333367
n1501-1	n1443	0	0	52	107.25544377291699
n1520-1	n1447	0	0	52	107.43706787708365
n1524-1	n1454	0	0	52	107.62403386666699
n1529-1	n1463	0	0	52	108.00437610833367
n1533-1	n1471	0	0	52	108.194547229167
n1537-1	n1475	0	0	52	108.38899185833368
n1542-1	n1483	0	0	52	108.76933410000035
n1562-1	n1489	0	0	52	108.95202658125034
n1566-1	n1494	0	0	52	109.14006094791702
n1571-1	n1505	0	0	52	109.54070235416701
n1575-1	n1510	0	0	52	109.70736917916702
n1579-1	n1515	0	0	52	109.89113003750036
n1584-1	n1525	0	0	52	110.28001929583367
n1603-1	n1532	0	0	52	110.60053242083369
n1607-1	n1540	0	0	52	110.98194303958373
n1611-1	n1548	0	0	52	111.34839637916707
n1615-1	n1556	0	0	52	111.71484971875039
n1635-1	n1564	0	0	52	112.08237143541706
n1639-1	n1572	0	0	52	112.4616453000004
n1644-1	n1584	0	0	52	113.10480830416705
n1892-1	n1830	0	0	52	129.71379844166702
n1943-1	n1881	0	0	52	134.8420084416666
n1954-1	n1891	0	0	52	136.5247023479166
n1956-1	n1895	0	0	52	137.09735246458314
n1980-1	n1918	0	0	52	140.14115877499978
n1985-1	n1928	0	0	52	141.4595360958331
n1996-1	n1933	0	0	52	141.92534850416644
n2007-1	n1943	0	0	52	143.62086293541637
n2048-1	n1992	0	0	52	150.49586946666582
n2119-1	n2066	0	0	52	154.35271073749917
n2403-1	n2333	0	0	52	171.03007700833263
n2405-1	n2338	0	0	52	171.2117011124993
n2407-1	n2341	0	0	52	171.4072141187493
n2409-1	n2344	0	0	52	171.5973852395826
n2532-1	n2462	0	0	52	180.38692350416545
n2536-1	n2469	0	0	52	180.77047087708212
n2553-1	n2483	0	0	52	182.0952584604154
n2557-1	n2490	0	0	52	182.46598530833202
n2577-1	n2505	0	0	52	183.89867897708206
n2596-1	n2530	0	0	52	186.2277410187487
n2615-1	n2539	0	0	52	187.2127846895819
n2619-1	n2546	0	0	52	187.73842621458186
n2685-1	n2604	0	0	52	193.03009790833175
n2687-1	n2607	0	0	52	193.30360244166508
n3288-1	n3043	0	0	52	237.04830211874744
n3292-1	n3047	0	0	52	237.4532170333308
n3296-1	n3051	0	0	52	237.8474481770808
n3300-1	n3055	0	0	52	238.22672204166417
n3608-1	n3342	0	0	52	256.88485942499733
n3613-1	n3350	0	0	52	257.5013130020806
n3615-1	n3357	0	0	52	257.72460381249726
n3617-1	n3361	0	0	52	257.8976808999973
n3619-1	n3362	0	0	52	258.05900583958066
n3621-1	n3367	0	0	52	258.2662709937473
n3623-1	n3371	0	0	52	258.44682672083064
n3625-1	n3374	0	0	52	258.620972185414
n3642-1	n3379	0	0	52	258.819690322914
n3644-1	n3382	0	0	52	258.99169903333075
n3646-1	n3386	0	0	52	259.185075285414
n3648-1	n3390	0	0	52	259.3677677666639
n3650-1	n3396	0	0	52	259.5525970020806
n3652-1	n3398	0	0	52	259.7224689583306
n3763-1	n3510	0	0	52	265.985295420831
n3765-1	n3515	0	0	52	266.1637143937476
n4215-1	n3895	0	0	52	297.7353255833311
n4218-1	n3900	0	0	52	297.9575480166645
n4221-1	n3902	0	0	52	298.11566782499784
n4224-1	n3905	0	0	52	298.3453688979145
n4227-1	n3912	0	0	52	298.55583918333116
n4230-1	n3914	0	0	52	298.7267795166645
n4233-1	n3918	0	0	52	298.9393865562478
n4236-1	n3920	0	0	52	299.09109610208117
n4247-1	n3925	0	0	52	299.31118178124797
n4250-1	n3928	0	0	52	299.50135290208135
n4253-1	n3932	0	0	52	299.7353274833313
n4256-1	n3936	0	0	52	299.90840457083135
n4259-1	n3942	0	0	52	300.11566972499804
n4262-1	n3945	0	0	52	300.33041351874806
n4265-1	n3948	0	0	52	300.5173795083314
n4268-1	n3951	0	0	52	300.68618308749814
n4351-1	n4015	0	0	52	304.1338359354148
n4355-1	n4020	0	0	52	304.5953748354149
n4359-1	n4028	0	0	52	304.95862304374816
n4363-1	n4036	0	0	52	305.3464439249981
n4383-1	n4044	0	0	52	305.6990083624981
n4387-1	n4051	0	0	52	306.02486337291475
n4391-1	n4060	0	0	52	306.41375263124814
n4395-1	n4068	0	0	52	306.7823427249981
n4415-1	n4075	0	0	52	307.1114028666648
n4419-1	n4083	0	0	52	307.4757194520814
n4423-1	n4091	0	0	52	307.8176001187481
n4427-1	n4100	0	0	52	308.19473722916484
n4447-1	n4108	0	0	52	308.5793529791647
n4451-1	n4116	0	0	52	308.9351225479147
n4455-1	n4124	0	0	52	309.301575887498
n4459-1	n4131	0	0	52	309.64131979999803
n4479-1	n4139	0	0	52	310.0056363854147
n4487-1	n4155	0	0	52	310.74388494999806
n4511-1	n4172	0	0	52	311.503501056248
n4515-1	n4179	0	0	52	311.8549971166647
n4519-1	n4187	0	0	52	312.19474102916473
n4523-1	n4195	0	0	52	312.5676046312483
n4543-1	n4205	0	0	52	313.01311787499833
n4560-1	n4234	0	0	52	315.5408980541649
n4565-1	n4238	0	0	52	315.94153946041484
n4572-1	n4240	0	0	52	316.23320640416483
n4615-1	n4278	0	0	52	320.97145876874816
n4637-1	n4299	0	0	52	323.46077737291506
n4672-1	n4336	0	0	52	326.4372759270819
n4676-1	n4342	0	0	52	327.3261656604152
n4698-1	n4358	0	0	52	328.2567220999986
n4710-1	n4373	0	0	52	331.4906995312489
n4722-1	n4387	0	0	52	332.5430509583323
n4734-1	n4396	0	0	52	334.6071554833323
n4753-1	n4408	0	0	52	336.6114308916655
n4891-1	n4533	0	0	52	347.54840709374946
n4913-1	n4548	0	0	52	349.42447725208297
n4920-1	n4570	0	0	52	351.8176419187497
n4958-1	n4604	0	0	52	355.5964916624999
n4968-1	n4612	0	0	52	356.59328748125006
n4972-1	n4617	0	0	52	357.1531170729167
n4992-1	n4626	0	0	52	358.3422207666668
n4996-1	n4634	0	0	52	358.85824689791684
n5017-1	n4653	0	0	52	360.06871813333356
n5019-1	n4657	0	0	52	360.3454277979169
n5040-1	n4675	0	0	52	361.5826084604169
n5044-1	n4682	0	0	52	362.0644465250003
n5064-1	n4699	0	0	52	363.26209723541683
n5068-1	n4706	0	0	52	363.75248231666694
n5092-1	n4722	0	0	52	364.8486372041671
n5100-1	n4739	0	0	52	365.6061165562504
n5124-1	n4754	0	0	52	366.34115998958384
n5128-1	n4762	0	0	52	366.7150919687505
n5132-1	n4770	0	0	52	367.0836820625004
n5136-1	n4778	0	0	52	367.45334053333374
n5156-1	n4786	0	0	52	367.80163146250044
n5377-1	n5004	0	0	52	377.0495034958342
n5381-1	n5012	0	0	52	377.43732437708417
n5385-1	n5022	0	0	52	377.8326238979175
n5389-1	n5029	0	0	52	378.2097610083341
n5409-1	n5036	0	0	52	378.5730092166674
n5413-1	n5044	0	0	52	378.95335145833405
n5415-1	n5049	0	0	52	379.129633677084
n5416-1	n5053	0	0	52	379.33689883125066
n5436-1	n5064	0	0	52	380.07407901875064
n5674-1	n5310	0	0	52	399.1563621041681
n5705-1	n5338	0	0	52	401.56555242708464
n5716-1	n5347	0	0	52	403.27388738333457
n5720-1	n5358	0	0	52	404.7226067083347
n5731-1	n5364	0	0	52	405.2033763958349
n5743-1	n5373	0	0	52	406.88393354791805
n6033-1	n5648	0	0	52	425.46407940416947
n6036-1	n5653	0	0	52	425.6617291645861
n6039-1	n5656	0	0	52	425.84228489166946
n6042-1	n5660	0	0	52	426.00895171666957
n6222-1	n5835	0	0	52	435.0046867583368
n6224-1	n5838	0	0	52	435.1649433208368
n6341-1	n5932	0	0	52	441.23439353125315
n6344-1	n5945	0	0	52	441.9886677520865
