idx,matchtype,partid,ppartid
1135,1,n12-2,undefined
1136,1,n91-1,undefined
1137,1,n273-1,undefined
1138,1,n274-1,undefined
1139,1,n88-2,undefined
1140,1,n119-2,undefined
1141,1,n273-2,undefined
1142,1,n300-1,undefined
1143,1,n305-1,undefined
1144,1,n302-1,undefined
1145,1,n336-1,undefined
1146,1,n338-1,undefined
1147,1,n365-1,undefined
1148,1,n371-1,undefined
1149,1,n467-1,undefined
1150,1,n468-1,undefined
1151,1,n474-1,undefined
1152,1,n632-1,undefined
1153,1,n653-1,undefined
1154,1,n777-1,undefined
1155,1,n805-1,undefined
1156,1,n916-1,undefined
1157,2,undefined,n44
1158,2,undefined,n66
1159,2,undefined,n107
1160,2,undefined,n319
1161,2,undefined,n324
1162,2,undefined,n325
1163,2,undefined,n334
1164,2,undefined,n352
1165,2,undefined,n359
1166,2,undefined,n368
1167,2,undefined,n509
1168,2,undefined,n516
1169,2,undefined,n517
1170,2,undefined,n544
1171,2,undefined,n548
1172,2,undefined,n551
1173,2,undefined,n554
1174,2,undefined,n571
1175,2,undefined,n575
1176,2,undefined,n653
1177,2,undefined,n657
1178,2,undefined,n664
1179,2,undefined,n665
1180,2,undefined,n670
1181,2,undefined,n677
1182,2,undefined,n797
1183,2,undefined,n845
1184,2,undefined,n846
1185,2,undefined,n1106
1186,2,undefined,n1107
1187,2,undefined,n1108
1188,2,undefined,n1115
1189,2,undefined,n1119
1190,2,undefined,n1127
