idx,matchtype,partid,ppartid
1035,0,n933-1,n811
1036,0,n963-1,n823
1037,0,n994-1,n845
1038,0,n1156-1,n1006
1039,0,n1159-1,n1009
1040,0,n1184-1,n1039
1041,0,n1207-1,n1055
1042,0,n1220-1,n1062
1043,0,n1215-1,n1066
1044,0,n1223-1,n1069
1045,0,n1231-1,n1072
1046,0,n1233-1,n1077
1047,0,n1236-1,n1079
1048,0,n1238-1,n1085
1049,0,n1240-1,n1088
1050,0,n1257-1,n1092
1051,0,n1259-1,n1096
1052,0,n1262-1,n1099
1053,0,n1273-1,n1108
1054,0,n1283-1,n1118
1055,0,n1297-1,n1127
1056,0,n1307-1,n1134
1057,0,n1309-1,n1138
1058,0,n1323-1,n1142
1059,0,n1325-1,n1148
1060,0,n1353-1,n1169
1061,0,n1356-1,n1170
1062,0,n1371-1,n1184
1063,0,n1373-1,n1188
1064,0,n1387-1,n1191
1065,0,n1390-1,n1201
1066,0,n1402-1,n1213
1067,0,n1421-1,n1231
1068,0,n1436-1,n1240
1069,0,n1448-1,n1255
1070,0,n1471-1,n1266
1071,0,n1540-1,n1294
1072,0,n1542-1,n1300
1073,0,n1556-1,n1310
1074,0,n1559-1,n1315
1075,0,n1574-1,n1323
1076,0,n1577-1,n1324
1077,0,n1640-1,n1395
1078,0,n1698-1,n1395
1079,0,n1731-1,n1429
1080,0,n1821-1,n1488
1081,0,n1822-1,n1489
1082,0,n1824-1,n1494
1083,0,n2096-1,n1647
1084,0,n2105-1,n1672
1085,0,n2144-1,n1700
1086,0,n2134-1,n1703
1087,0,n2336-1,n1855
1088,0,n2339-1,n1857
1089,0,n2427-1,n1918
1090,0,n5459-1,n4650
1091,0,n147-1,n134
1092,0,n383-1,n331
1093,0,n555-1,n467
1094,0,n561-1,n474
1095,0,n584-1,n489
1096,0,n591-1,n512
1097,0,n797-1,n669
1098,0,n803-1,n686
1099,0,n825-1,n703
1100,0,n832-1,n723
1101,0,n1763-1,n1454
1102,0,n1805-1,n1480
1103,0,n1808-1,n1482
1104,0,n1903-1,n1526
1105,0,n1901-1,n1555
1106,0,n2052-1,n1634
1107,0,n2042-1,n1637
1108,0,n2255-1,n1795
1109,0,n2294-1,n1819
1110,0,n2285-1,n1823
1111,0,n2369-1,n1877
1112,0,n2373-1,n1881
1113,0,n2385-1,n1887
1114,0,n2487-1,n1912
1115,0,n2480-1,n1915
1116,0,n2428-1,n1919
1117,0,n2654-1,n2116
1118,0,n2657-1,n2121
1119,0,n2670-1,n2126
1120,0,n2673-1,n2132
1121,0,n2716-1,n2166
1122,0,n2719-1,n2172
1123,0,n2732-1,n2177
1124,0,n2735-1,n2184
1125,0,n2787-1,n2222
1126,0,n2789-1,n2227
1127,0,n2809-1,n2236
1128,0,n2812-1,n2247
1129,0,n2865-1,n2289
1130,0,n2867-1,n2295
1131,0,n2887-1,n2302
1132,0,n2890-1,n2313
1133,0,n2928-1,n2338
1134,0,n2931-1,n2349
1135,0,n2988-1,n2393
1136,0,n2991-1,n2397
1137,0,n3053-1,n2442
1138,0,n3057-1,n2455
1139,0,n3069-1,n2462
1140,0,n3072-1,n2467
1141,0,n3102-1,n2484
1142,0,n3105-1,n2488
1143,0,n3135-1,n2504
1144,0,n3138-1,n2508
1145,0,n3241-1,n2574
1146,0,n3244-1,n2585
1147,0,n3265-1,n2596
1148,0,n3268-1,n2608
1149,0,n3343-1,n2663
1150,0,n3346-1,n2674
1151,0,n3367-1,n2683
1152,0,n3370-1,n2692
1153,0,n3448-1,n2750
1154,0,n3450-1,n2760
1155,0,n3470-1,n2772
1156,0,n3473-1,n2783
1157,0,n3549-1,n2836
1158,0,n3551-1,n2846
1159,0,n3571-1,n2856
1160,0,n3574-1,n2867
1161,0,n3620-1,n2901
1162,0,n3623-1,n2912
1163,0,n3695-1,n2970
1164,0,n3698-1,n2983
1165,0,n3722-1,n2999
1166,0,n3795-1,n3061
1167,0,n3798-1,n3072
1168,0,n3848-1,n3106
1169,0,n3851-1,n3118
1170,0,n3901-1,n3153
1171,0,n3904-1,n3163
1172,0,n4175-1,n3376
1173,0,n4179-1,n3388
1174,0,n4202-1,n3403
1175,0,n4206-1,n3415
1176,0,n4283-1,n3480
1177,0,n4287-1,n3492
1178,0,n4308-1,n3503
1179,0,n4312-1,n3515
1180,0,n4392-1,n3583
1181,0,n4395-1,n3596
1182,0,n4421-1,n3624
1183,0,n4502-1,n3688
1184,0,n4505-1,n3701
1185,0,n4525-1,n3713
1186,0,n4529-1,n3725
1187,0,n4569-1,n3778
1188,0,n4600-1,n3809
1189,0,n4631-1,n3838
1190,0,n4662-1,n3870
1191,0,n4763-1,n3939
1192,0,n4765-1,n3947
1193,0,n4755-1,n3953
1194,0,n5056-1,n4234
1195,0,n5061-1,n4247
1196,0,n5084-1,n4261
1197,0,n5089-1,n4278
1198,0,n5172-1,n4354
1199,0,n5177-1,n4369
1200,0,n5198-1,n4380
1201,0,n5203-1,n4393
1202,0,n5257-1,n4434
1203,0,n5265-1,n4450
1204,0,n5309-1,n4484
1205,0,n5341-1,n4527
1206,0,n5374-1,n4564
1207,0,n5378-1,n4573
1208,0,n5457-1,n4646
1209,0,n5673-1,n4914
1210,0,n153-1,n121
1211,0,n144-1,n128
1212,0,n150-1,n141
1213,0,n187-1,n145
1214,0,n190-1,n158
1215,0,n196-1,n172
1216,0,n222-1,n191
1217,0,n243-1,n199
1218,0,n355-1,n300
1219,0,n381-1,n330
1220,0,n385-1,n335
1221,0,n417-1,n342
1222,0,n420-1,n357
1223,0,n426-1,n372
1224,0,n456-1,n394
1225,0,n477-1,n404
1226,0,n499-1,n421
1227,0,n503-1,n432
1228,0,n533-1,n455
1229,0,n588-1,n497
1230,0,n666-1,n578
1231,0,n734-1,n625
1232,0,n737-1,n627
1233,0,n742-1,n636
1234,0,n772-1,n660
1235,0,n829-1,n712
1236,0,n907-1,n786
1237,0,n1134-1,n1003
1238,0,n1157-1,n1007
1239,0,n1282-1,n1113
1240,0,n1296-1,n1124
1241,0,n1444-1,n1244
1242,0,n1446-1,n1250
1243,0,n1771-1,n1455
1244,0,n1773-1,n1463
1245,0,n1774-1,n1464
1246,0,n1790-1,n1470
1247,0,n1793-1,n1471
1248,0,n1778-1,n1474
1249,0,n1779-1,n1475
1250,0,n1886-1,n1534
1251,0,n1887-1,n1535
1252,0,n1929-1,n1557
1253,0,n1935-1,n1564
1254,0,n1936-1,n1565
1255,0,n1933-1,n1576
1256,0,n1963-1,n1578
1257,0,n2030-1,n1615
1258,0,n2018-1,n1620
1259,0,n2099-1,n1652
1260,0,n2109-1,n1676
1261,0,n2226-1,n1743
1262,0,n2289-1,n1806
1263,0,n2281-1,n1812
1264,0,n2330-1,n1845
1265,0,n2333-1,n1849
1266,0,n2343-1,n1865
1267,0,n2346-1,n1868
1268,0,n2390-1,n1889
1269,0,n2391-1,n1896
1270,0,n2392-1,n1897
1271,0,n2415-1,n1903
1272,0,n2404-1,n1905
1273,0,n2397-1,n1908
1274,0,n2640-1,n2102
1275,0,n2643-1,n2108
1276,0,n2686-1,n2139
1277,0,n2689-1,n2145
1278,0,n2702-1,n2153
1279,0,n2705-1,n2159
1280,0,n2746-1,n2191
1281,0,n2749-1,n2195
1282,0,n2770-1,n2203
1283,0,n2773-1,n2214
1284,0,n2826-1,n2254
1285,0,n2828-1,n2261
1286,0,n2848-1,n2270
1287,0,n2851-1,n2278
1288,0,n2906-1,n2320
1289,0,n2908-1,n2325
1290,0,n2945-1,n2356
1291,0,n2948-1,n2361
1292,0,n3029-1,n2428
1293,0,n3032-1,n2431
1294,0,n3087-1,n2480
1295,0,n3120-1,n2498
1296,0,n3153-1,n2519
1297,0,n3171-1,n2532
1298,0,n3189-1,n2544
1299,0,n3214-1,n2551
1300,0,n3217-1,n2563
1301,0,n3292-1,n2619
1302,0,n3295-1,n2630
1303,0,n3316-1,n2639
1304,0,n3319-1,n2650
1305,0,n3394-1,n2706
1306,0,n3397-1,n2717
1307,0,n3418-1,n2727
1308,0,n3421-1,n2738
1309,0,n3502-1,n2802
1310,0,n3522-1,n2815
1311,0,n3525-1,n2824
1312,0,n3598-1,n2879
1313,0,n3600-1,n2889
1314,0,n3645-1,n2926
1315,0,n3649-1,n2934
1316,0,n3745-1,n3016
1317,0,n3749-1,n3026
1318,0,n3827-1,n3093
1319,0,n3880-1,n3142
1320,0,n3933-1,n3188
1321,0,n3962-1,n3212
1322,0,n3991-1,n3237
1323,0,n4020-1,n3260
1324,0,n4148-1,n3348
1325,0,n4152-1,n3361
1326,0,n4229-1,n3429
1327,0,n4233-1,n3441
1328,0,n4256-1,n3454
1329,0,n4260-1,n3468
1330,0,n4333-1,n3525
1331,0,n4337-1,n3540
1332,0,n4362-1,n3553
1333,0,n4366-1,n3568
1334,0,n4447-1,n3635
1335,0,n4450-1,n3649
1336,0,n4472-1,n3664
1337,0,n4476-1,n3677
1338,0,n4548-1,n3739
1339,0,n4840-1,n4025
1340,0,n4909-1,n4091
1341,0,n5029-1,n4205
1342,0,n5034-1,n4220
1343,0,n5113-1,n4293
1344,0,n5119-1,n4305
1345,0,n5143-1,n4318
1346,0,n5149-1,n4337
1347,0,n5225-1,n4408
1348,0,n5231-1,n4422
1349,0,n5259-1,n4438
1350,0,n5263-1,n4446
1351,0,n5267-1,n4457
1352,0,n5282-1,n4466
1353,0,n5286-1,n4475
1354,0,n5372-1,n4560
1355,0,n5380-1,n4578
1356,0,n5395-1,n4590
1357,0,n5399-1,n4603
1358,0,n5455-1,n4642
1359,0,n5680-1,n4902
1360,0,n5690-1,n4924
1361,0,n5706-1,n4939
1362,0,n5721-1,n4947
1363,0,n5719-1,n4952
1364,0,n5734-1,n4958
1365,0,n134-1,n104
1366,0,n323-1,n269
1367,0,n315-1,n277
1368,0,n329-1,n286
1369,0,n335-1,n292
1370,0,n353-1,n298
1371,0,n357-1,n304
1372,0,n379-1,n321
1373,0,n2116-1,n1658
1374,0,n2121-1,n1683
1375,0,n3876-1,n3128
1376,0,n3958-1,n3197
1377,0,n3987-1,n3221
1378,0,n4835-1,n4009
1379,0,n4904-1,n4077
1380,0,n5435-1,n4638
1381,0,n89-1,n62
1382,0,n105-1,n79
1383,0,n108-1,n80
1384,0,n112-1,n90
1385,0,n133-1,n99
1386,0,n135-1,n111
1387,0,n141-1,n125
1388,0,n189-1,n151
1389,0,n192-1,n159
1390,0,n218-1,n180
1391,0,n241-1,n192
1392,0,n239-1,n204
1393,0,n301-1,n248
1394,0,n419-1,n349
1395,0,n422-1,n358
1396,0,n453-1,n384
1397,0,n475-1,n397
1398,0,n473-1,n409
1399,0,n525-1,n445
1400,0,n556-1,n470
1401,0,n585-1,n487
1402,0,n589-1,n502
1403,0,n592-1,n509
1404,0,n668-1,n579
1405,0,n764-1,n651
1406,0,n798-1,n675
1407,0,n826-1,n701
1408,0,n830-1,n713
1409,0,n833-1,n718
1410,0,n909-1,n789
1411,0,n1239-1,n1083
1412,0,n1263-1,n1101
1413,0,n1265-1,n1106
1414,0,n1274-1,n1109
1415,0,n1284-1,n1115
1416,0,n1298-1,n1128
1417,0,n1302-1,n1133
1418,0,n1304-1,n1136
1419,0,n1345-1,n1172
1420,0,n1388-1,n1198
1421,0,n1422-1,n1227
1422,0,n1434-1,n1236
1423,0,n1543-1,n1303
1424,0,n1566-1,n1325
1425,0,n1700-1,n1400
1426,0,n1775-1,n1465
1427,0,n1780-1,n1476
1428,0,n1801-1,n1478
1429,0,n1836-1,n1490
1430,0,n1840-1,n1495
1431,0,n1904-1,n1525
1432,0,n1888-1,n1536
1433,0,n1891-1,n1542
1434,0,n1894-1,n1545
1435,0,n1895-1,n1546
1436,0,n1937-1,n1566
1437,0,n1932-1,n1575
1438,0,n2053-1,n1633
1439,0,n2043-1,n1638
1440,0,n2118-1,n1661
1441,0,n2106-1,n1674
1442,0,n2123-1,n1684
1443,0,n2370-1,n1879
1444,0,n2374-1,n1883
1445,0,n2393-1,n1898
1446,0,n2396-1,n1907
1447,0,n2426-1,n1917
1448,0,n2429-1,n1920
1449,0,n5261-1,n4444
1450,0,n5279-1,n4458
1451,0,n5283-1,n4463
1452,0,n5287-1,n4477
1453,0,n5310-1,n4482
1454,0,n5324-1,n4516
1455,0,n5370-1,n4557
1456,0,n5392-1,n4582
1457,0,n5396-1,n4588
1458,0,n5400-1,n4604
1459,0,n5433-1,n4634
1460,0,n5674-1,n4918
1461,0,n60-1,n35
1462,0,n63-1,n40
1463,0,n67-1,n48
1464,0,n88-1,n56
1465,0,n90-1,n69
1466,0,n138-1,n120
1467,0,n191-1,n156
1468,0,n194-1,n163
1469,0,n197-1,n169
1470,0,n223-1,n188
1471,0,n238-1,n200
1472,0,n269-1,n219
1473,0,n263-1,n226
1474,0,n275-1,n231
1475,0,n290-1,n239
1476,0,n299-1,n244
1477,0,n303-1,n258
1478,0,n377-1,n317
1479,0,n421-1,n353
1480,0,n424-1,n364
1481,0,n427-1,n373
1482,0,n457-1,n395
1483,0,n472-1,n403
1484,0,n522-1,n439
1485,0,n689-1,n592
1486,0,n712-1,n604
1487,0,n718-1,n615
1488,0,n761-1,n645
1489,0,n930-1,n802
1490,0,n959-1,n815
1491,0,n987-1,n832
1492,0,n1132-1,n1001
1493,0,n1155-1,n1005
1494,0,n1185-1,n1040
1495,0,n1208-1,n1056
1496,0,n1214-1,n1063
1497,0,n1216-1,n1067
1498,0,n1228-1,n1075
1499,0,n1241-1,n1086
1500,0,n1252-1,n1093
1501,0,n1254-1,n1095
1502,0,n1294-1,n1121
1503,0,n1313-1,n1139
1504,0,n1316-1,n1144
1505,0,n1327-1,n1149
1506,0,n1339-1,n1159
1507,0,n1348-1,n1177
1508,0,n1363-1,n1181
1509,0,n1366-1,n1187
1510,0,n1416-1,n1217
1511,0,n1517-1,n1288
1512,0,n1546-1,n1304
1513,0,n1560-1,n1318
1514,0,n1569-1,n1331
1515,0,n1593-1,n1333
1516,0,n1596-1,n1339
1517,0,n1675-1,n1394
1518,0,n1703-1,n1410
1519,0,n1717-1,n1423
1520,0,n1737-1,n1434
1521,0,n1753-1,n1447
1522,0,n1783-1,n1457
1523,0,n1786-1,n1462
1524,0,n1776-1,n1466
1525,0,n1864-1,n1515
1526,0,n1867-1,n1519
1527,0,n1885-1,n1530
1528,0,n1889-1,n1540
1529,0,n1893-1,n1544
1530,0,n1951-1,n1560
1531,0,n1941-1,n1561
1532,0,n1930-1,n1568
1533,0,n2024-1,n1598
1534,0,n2012-1,n1602
1535,0,n2031-1,n1614
1536,0,n2019-1,n1619
1537,0,n2100-1,n1653
1538,0,n2110-1,n1678
1539,0,n2145-1,n1701
1540,0,n2135-1,n1705
1541,0,n2230-1,n1776
1542,0,n2268-1,n1807
1543,0,n2270-1,n1809
1544,0,n2331-1,n1844
1545,0,n2334-1,n1847
1546,0,n2337-1,n1854
1547,0,n2340-1,n1858
1548,0,n2409-1,n1892
1549,0,n2399-1,n1895
1550,0,n2394-1,n1900
1551,0,n2424-1,n1910
1552,0,n2970-1,n2372
1553,0,n2974-1,n2383
1554,0,n3054-1,n2441
1555,0,n3058-1,n2453
1556,0,n3671-1,n2947
1557,0,n3674-1,n2958
1558,0,n3771-1,n3039
1559,0,n3774-1,n3048
1560,0,n4599-1,n3806
1561,0,n4630-1,n3837
1562,0,n5431-1,n4629
1563,0,n119-1,n105
1564,0,n356-1,n299
1565,0,n564-1,n480
1566,0,n608-1,n538
1567,0,n806-1,n692
1568,0,n849-1,n746
1569,0,n1984-1,n1581
1570,0,n1978-1,n1584
1571,0,n2117-1,n1656
1572,0,n2122-1,n1681
1573,0,n2302-1,n1830
1574,0,n2304-1,n1834
1575,0,n2433-1,n1924
1576,0,n2641-1,n2100
1577,0,n2644-1,n2109
1578,0,n2687-1,n2138
1579,0,n2690-1,n2144
1580,0,n2703-1,n2152
1581,0,n2706-1,n2160
1582,0,n2747-1,n2189
1583,0,n2750-1,n2193
1584,0,n2771-1,n2204
1585,0,n2774-1,n2215
1586,0,n2823-1,n2255
1587,0,n2824-1,n2259
1588,0,n2849-1,n2268
1589,0,n2852-1,n2279
1590,0,n2903-1,n2319
1591,0,n2904-1,n2326
1592,0,n2929-1,n2336
1593,0,n2932-1,n2347
1594,0,n2946-1,n2358
1595,0,n2949-1,n2364
1596,0,n2989-1,n2389
1597,0,n2992-1,n2395
1598,0,n3012-1,n2405
1599,0,n3015-1,n2416
1600,0,n3030-1,n2426
1601,0,n3033-1,n2434
1602,0,n3070-1,n2461
1603,0,n3073-1,n2466
1604,0,n3085-1,n2472
1605,0,n3088-1,n2479
1606,0,n3103-1,n2482
1607,0,n3106-1,n2487
1608,0,n3118-1,n2493
1609,0,n3121-1,n2500
1610,0,n3136-1,n2503
1611,0,n3139-1,n2509
1612,0,n3151-1,n2514
1613,0,n3154-1,n2520
1614,0,n3169-1,n2526
1615,0,n3172-1,n2531
1616,0,n3187-1,n2536
1617,0,n3190-1,n2543
1618,0,n3215-1,n2553
1619,0,n3218-1,n2564
1620,0,n3293-1,n2618
1621,0,n3296-1,n2629
1622,0,n3317-1,n2641
1623,0,n3320-1,n2649
1624,0,n3395-1,n2705
1625,0,n3398-1,n2716
1626,0,n3419-1,n2725
1627,0,n3422-1,n2739
1628,0,n3497-1,n2793
1629,0,n3498-1,n2803
1630,0,n3523-1,n2814
1631,0,n3526-1,n2823
1632,0,n3595-1,n2877
1633,0,n3596-1,n2888
1634,0,n3621-1,n2899
1635,0,n3624-1,n2910
1636,0,n3646-1,n2922
1637,0,n3650-1,n2935
1638,0,n3696-1,n2969
1639,0,n3699-1,n2979
1640,0,n3720-1,n2991
1641,0,n3723-1,n3003
1642,0,n3746-1,n3013
1643,0,n3750-1,n3025
1644,0,n3796-1,n3059
1645,0,n3799-1,n3071
1646,0,n3824-1,n3083
1647,0,n3828-1,n3095
1648,0,n3849-1,n3104
1649,0,n3852-1,n3117
1650,0,n3877-1,n3131
1651,0,n3881-1,n3143
1652,0,n3902-1,n3151
1653,0,n3905-1,n3162
1654,0,n3930-1,n3175
1655,0,n3934-1,n3187
1656,0,n3959-1,n3200
1657,0,n3963-1,n3210
1658,0,n3988-1,n3223
1659,0,n3992-1,n3235
1660,0,n4017-1,n3248
1661,0,n4021-1,n3261
1662,0,n4050-1,n3289
1663,0,n4067-1,n3303
1664,0,n4149-1,n3349
1665,0,n4153-1,n3358
1666,0,n4230-1,n3427
1667,0,n4234-1,n3437
1668,0,n4261-1,n3464
1669,0,n4334-1,n3527
1670,0,n4338-1,n3536
1671,0,n4363-1,n3552
1672,0,n4367-1,n3565
1673,0,n4448-1,n3634
1674,0,n4451-1,n3645
1675,0,n4473-1,n3665
1676,0,n4477-1,n3673
1677,0,n4549-1,n3738
1678,0,n4568-1,n3777
1679,0,n4661-1,n3869
1680,0,n4692-1,n3922
1681,0,n4775-1,n3970
1682,0,n4836-1,n4008
1683,0,n4831-1,n4029
1684,0,n4844-1,n4038
1685,0,n4905-1,n4075
1686,0,n4900-1,n4095
1687,0,n4913-1,n4103
1688,0,n5030-1,n4204
1689,0,n5035-1,n4217
1690,0,n5114-1,n4290
1691,0,n5120-1,n4303
1692,0,n5144-1,n4321
1693,0,n5150-1,n4336
1694,0,n5226-1,n4405
1695,0,n5232-1,n4418
1696,0,n5312-1,n4488
1697,0,n5314-1,n4492
1698,0,n5320-1,n4505
1699,0,n5322-1,n4512
1700,0,n5338-1,n4521
1701,0,n5342-1,n4528
1702,0,n5346-1,n4538
1703,0,n5368-1,n4553
1704,0,n5429-1,n4627
1705,0,n5691-1,n4926
1706,0,n5707-1,n4937
1707,0,n5722-1,n4943
1708,0,n93-1,n76
1709,0,n96-1,n81
1710,0,n100-1,n91
1711,0,n116-1,n97
1712,0,n122-1,n108
1713,0,n171-1,n146
1714,0,n193-1,n161
1715,0,n219-1,n181
1716,0,n321-1,n265
1717,0,n324-1,n266
1718,0,n330-1,n282
1719,0,n354-1,n294
1720,0,n358-1,n307
1721,0,n423-1,n359
1722,0,n454-1,n383
1723,0,n605-1,n531
1724,0,n611-1,n542
1725,0,n636-1,n552
1726,0,n693-1,n600
1727,0,n715-1,n610
1728,0,n846-1,n741
1729,0,n852-1,n752
1730,0,n877-1,n762
1731,0,n934-1,n810
1732,0,n995-1,n846
1733,0,n1130-1,n999
1734,0,n1133-1,n1002
1735,0,n1186-1,n1041
1736,0,n1226-1,n1073
1737,0,n1237-1,n1080
1738,0,n1267-1,n1110
1739,0,n1277-1,n1114
1740,0,n1279-1,n1117
1741,0,n1287-1,n1119
1742,0,n1289-1,n1125
1743,0,n1291-1,n1129
1744,0,n1308-1,n1131
1745,0,n1310-1,n1137
1746,0,n1337-1,n1158
1747,0,n1342-1,n1165
1748,0,n1389-1,n1196
1749,0,n1417-1,n1218
1750,0,n1420-1,n1225
1751,0,n1435-1,n1237
1752,0,n1515-1,n1285
1753,0,n1530-1,n1293
1754,0,n1533-1,n1298
1755,0,n1557-1,n1314
1756,0,n1563-1,n1320
1757,0,n1673-1,n1389
1758,0,n1819-1,n1485
1759,0,n1820-1,n1486
1760,0,n1837-1,n1493
1761,0,n1841-1,n1497
1762,0,n1825-1,n1499
1763,0,n1826-1,n1500
1764,0,n1847-1,n1506
1765,0,n1850-1,n1508
1766,0,n1832-1,n1511
1767,0,n1884-1,n1529
1768,0,n1892-1,n1543
1769,0,n1956-1,n1570
1770,0,n1945-1,n1573
1771,0,n2119-1,n1660
1772,0,n2124-1,n1685
1773,0,n2274-1,n1820
1774,0,n2276-1,n1824
1775,0,n2488-1,n1913
1776,0,n2481-1,n1916
1777,0,n2430-1,n1921
1778,0,n2434-1,n1925
1779,0,n2655-1,n2115
1780,0,n2658-1,n2119
1781,0,n2671-1,n2125
1782,0,n2674-1,n2131
1783,0,n2717-1,n2165
1784,0,n2720-1,n2171
1785,0,n2733-1,n2176
1786,0,n2736-1,n2183
1787,0,n2784-1,n2221
1788,0,n2785-1,n2226
1789,0,n2810-1,n2234
1790,0,n2813-1,n2245
1791,0,n2862-1,n2287
1792,0,n2863-1,n2294
1793,0,n2888-1,n2301
1794,0,n2891-1,n2311
1795,0,n3242-1,n2572
1796,0,n3245-1,n2583
1797,0,n3266-1,n2595
1798,0,n3269-1,n2607
1799,0,n3344-1,n2661
1800,0,n3347-1,n2671
1801,0,n3368-1,n2682
1802,0,n3371-1,n2693
1803,0,n3445-1,n2747
1804,0,n3446-1,n2758
1805,0,n3471-1,n2771
1806,0,n3474-1,n2782
1807,0,n3546-1,n2834
1808,0,n3547-1,n2845
1809,0,n3572-1,n2857
1810,0,n3575-1,n2866
1811,0,n4048-1,n3288
1812,0,n4051-1,n3290
1813,0,n4065-1,n3301
1814,0,n4068-1,n3305
1815,0,n4176-1,n3375
1816,0,n4180-1,n3385
1817,0,n4203-1,n3402
1818,0,n4207-1,n3414
1819,0,n4288-1,n3491
1820,0,n4309-1,n3501
1821,0,n4313-1,n3514
1822,0,n4393-1,n3582
1823,0,n4396-1,n3592
1824,0,n4418-1,n3608
1825,0,n4422-1,n3621
1826,0,n4503-1,n3687
1827,0,n4506-1,n3700
1828,0,n4526-1,n3712
1829,0,n4530-1,n3723
1830,0,n5057-1,n4232
1831,0,n5062-1,n4249
1832,0,n5085-1,n4262
1833,0,n5090-1,n4276
1834,0,n5173-1,n4353
1835,0,n5178-1,n4368
1836,0,n5199-1,n4378
1837,0,n5204-1,n4391
1838,0,n5316-1,n4496
1839,0,n5318-1,n4502
1840,0,n5366-1,n4548
1841,0,n5427-1,n4621
1842,0,n74-1,n63
1843,0,n302-1,n247
1844,0,n1861-1,n1522
1845,0,n2222-1,n1737
1846,0,n2227-1,n1744
1847,0,n2231-1,n1778
1848,0,n2344-1,n1864
1849,0,n2347-1,n1867
1850,0,n2579-1,n2060
1851,0,n2585-1,n2066
1852,0,n2597-1,n2076
1853,0,n2603-1,n2082
1854,0,n2609-1,n2088
1855,0,n2942-1,n2359
1856,0,n2943-1,n2365
1857,0,n2971-1,n2370
1858,0,n2975-1,n2382
1859,0,n3026-1,n2425
1860,0,n3027-1,n2432
1861,0,n3055-1,n2439
1862,0,n3059-1,n2452
1863,0,n3647-1,n2923
1864,0,n3651-1,n2936
1865,0,n3672-1,n2946
1866,0,n3675-1,n2959
1867,0,n3747-1,n3014
1868,0,n3751-1,n3028
1869,0,n3772-1,n3038
1870,0,n3775-1,n3049
1871,0,n4046-1,n3285
1872,0,n4053-1,n3292
1873,0,n4063-1,n3299
1874,0,n4070-1,n3306
1875,0,n4628-1,n3836
1876,0,n4752-1,n3949
1877,0,n5425-1,n4617
1878,0,n48-1,n36
1879,0,n51-1,n42
1880,0,n55-1,n49
1881,0,n71-1,n57
1882,0,n77-1,n66
1883,0,n195-1,n164
1884,0,n267-1,n215
1885,0,n270-1,n217
1886,0,n276-1,n229
1887,0,n300-1,n243
1888,0,n304-1,n254
1889,0,n425-1,n368
1890,0,n557-1,n471
1891,0,n576-1,n505
1892,0,n579-1,n507
1893,0,n602-1,n526
1894,0,n639-1,n559
1895,0,n690-1,n591
1896,0,n713-1,n602
1897,0,n702-1,n617
1898,0,n799-1,n676
1899,0,n820-1,n721
1900,0,n843-1,n737
1901,0,n880-1,n768
1902,0,n931-1,n801
1903,0,n1187-1,n1042
1904,0,n1209-1,n1057
1905,0,n1218-1,n1068
1906,0,n1229-1,n1076
1907,0,n1314-1,n1140
1908,0,n1319-1,n1152
1909,0,n1333-1,n1160
1910,0,n1364-1,n1182
1911,0,n1494-1,n1278
1912,0,n1512-1,n1289
1913,0,n1536-1,n1306
1914,0,n1552-1,n1316
1915,0,n1750-1,n1444
1916,0,n1784-1,n1458
1917,0,n1787-1,n1461
1918,0,n1791-1,n1469
1919,0,n1794-1,n1473
1920,0,n1806-1,n1481
1921,0,n1809-1,n1484
1922,0,n1827-1,n1501
1923,0,n1831-1,n1510
1924,0,n1858-1,n1514
1925,0,n1862-1,n1523
1926,0,n1883-1,n1528
1927,0,n1896-1,n1550
1928,0,n1897-1,n1551
1929,0,n1952-1,n1559
1930,0,n1942-1,n1562
1931,0,n1985-1,n1580
1932,0,n1979-1,n1583
1933,0,n1974-1,n1586
1934,0,n1965-1,n1588
1935,0,n2025-1,n1597
1936,0,n2013-1,n1600
1937,0,n2032-1,n1613
1938,0,n2020-1,n1617
1939,0,n2054-1,n1632
1940,0,n2044-1,n1636
1941,0,n2146-1,n1699
1942,0,n2136-1,n1704
1943,0,n2249-1,n1797
1944,0,n2252-1,n1800
1945,0,n2246-1,n1801
1946,0,n2269-1,n1805
1947,0,n2271-1,n1810
1948,0,n2303-1,n1828
1949,0,n2305-1,n1833
1950,0,n2338-1,n1853
1951,0,n2341-1,n1856
1952,0,n2371-1,n1878
1953,0,n2375-1,n1882
1954,0,n2410-1,n1890
1955,0,n2400-1,n1894
1956,0,n2577-1,n2058
1957,0,n2583-1,n2064
1958,0,n2589-1,n2070
1959,0,n2595-1,n2075
1960,0,n2601-1,n2080
1961,0,n2607-1,n2086
1962,0,n2613-1,n2090
1963,0,n2614-1,n2091
1964,0,n2615-1,n2092
1965,0,n2620-1,n2093
1966,0,n2621-1,n2094
1967,0,n2626-1,n2095
1968,0,n2627-1,n2096
1969,0,n2631-1,n2098
1970,0,n2651-1,n2114
1971,0,n2652-1,n2120
1972,0,n2681-1,n2141
1973,0,n2683-1,n2146
1974,0,n2713-1,n2167
1975,0,n2714-1,n2170
1976,0,n2724-1,n2174
1977,0,n2725-1,n2175
1978,0,n2743-1,n2190
1979,0,n2753-1,n2198
1980,0,n2872-1,n2298
1981,0,n2898-1,n2327
1982,0,n3197-1,n2546
1983,0,n3352-1,n2680
1984,0,n3401-1,n2721
1985,0,n3556-1,n2854
1986,0,n3590-1,n2891
1987,0,n4044-1,n3283
1988,0,n4055-1,n3294
